"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH25_S143"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH34A_S98"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH58_S113"	"BH60_S115"	"BH61_S116"	"FH1_S162"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH9_S170"
"adeR_ARO:3000553_ADM92605.1"	0	0	0	0	0	0	0	2.33907185628743e-05	0.000277901289461983	0	4.18528245424963e-05	1.76146271864156e-05	0	2.06308926987271e-05	0	0.000497082342770694	3.6837161328348e-05	0.000463737392139651	9.03230176920211e-05	3.42403214024836e-05	1.54688611824398e-05	0.00139597630359552	3.62404189392429e-05	1.34260626728606e-05	0.000134968957139858	2.21724573734507e-05	0.000104121113679432	1.86256158094227e-05	0	1.14402077541728e-05	0	0	2.55356094073185e-05	0	6.44786897930234e-05	4.26936870268116e-05	0	0	0	0	3.35514175473914e-05	2.14320924151825e-05	0	0	0	2.46202329074033e-05	6.16941205503116e-05	0	2.08715979295375e-05	0	0	0	2.34725254090088e-05	0	0.000212102918862476	2.20084952791778e-05	0	0	0	0.000144900536131984	8.37485867425987e-05	0	9.12813290561511e-05	4.80757674094373e-05	0.00019309320460453	1.66245511371193e-05	3.52995163966254e-05
"CTX-M-11_ARO:3001874_AAF93177.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89043064009981e-05	0	0	0	0	0	0	0	0	0	0
"dfrB1_ARO:3002864_AAY33960.1"	0	0	0	0	0	0	2.56825127770501e-05	0	0	0	0	0	0	0	0	2.16122757726389e-05	3.6837161328348e-05	0	3.38711316345079e-05	1.14134404674945e-05	0	0	3.62404189392429e-05	0	5.99862031732702e-05	0.000110862286867253	0	0	1.97624552874449e-05	0	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001242004595417	8.37485867425987e-05	0	0	0	0	0	0
"Erm(49)_ARO:3004626_OPG86592.1"	0	5.45672814580378e-05	5.32821824381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65620497192733e-05	1.12903772115026e-05	0	1.54688611824398e-05	3.51926799225761e-05	5.43606284088644e-05	0	0	0	1.04121113679432e-05	1.86256158094227e-05	0	1.14402077541728e-05	9.97904400758407e-06	0	0	0	0	0	4.03307118370639e-05	5.50630471890314e-05	0	0	0	0	6.62976099711605e-05	3.47312668229574e-05	5.4769011693184e-05	4.92404658148066e-05	6.16941205503116e-05	0	0	6.77828238324409e-05	3.61141206211629e-05	3.05222354485242e-05	2.34725254090088e-05	1.85842517051051e-05	0	0	0	0	0	0	0	0	0	0	0	3.32491022742386e-05	0
"SHV-149_ARO:3001188_AFQ23955.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61141206211629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AAC(6')-Ig_ARO:3002554_AAA21889.1"	0	0	0	0	0	0	0	0	0	0	2.09264122712482e-05	0	0	0	0	0	0	0.000298116894946919	2.25807544230053e-05	0	0	0	3.62404189392429e-05	0	1.49965507933175e-05	0	0	0	0	0	9.97904400758407e-06	0	0	0	0	0	0	0	3.01868566426178e-05	0	3.35514175473914e-05	0	3.31488049855803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89043064009981e-05	0	0	0.000621002297708502	0.00103289923649205	1.45089447644473e-05	1.30401898651644e-05	0	1.48533234311177e-05	0.00295917010240724	0
"vanWB_ARO:3002964_AAB05625.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05647068501039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00107640398269474	0.000334994346970395	1.45089447644473e-05	0	0	0	3.32491022742386e-05	0.000229446856578065
"tet(42)_ARO:3000572_ACD35503.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10862286867253e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73656334114787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48533234311177e-05	0	0
"TEM-156_ARO:3001022_CAQ00120.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68521253457211e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GES-17_ARO:3002346_ADZ48685.1"	2.87125301481567e-05	0	0	0	0	5.67665758401453e-05	2.56825127770501e-05	0	0	2.67651624645362e-05	2.09264122712482e-05	1.76146271864156e-05	6.86059275521405e-05	2.06308926987271e-05	3.35469153611325e-05	2.16122757726389e-05	3.6837161328348e-05	1.65620497192733e-05	1.12903772115026e-05	7.98940832724617e-05	3.09377223648795e-05	0.000164232506305355	9.06010473481074e-05	4.02781880185817e-05	0	1.10862286867253e-05	1.04121113679432e-05	0	0	4.57608310166913e-05	2.99371320227522e-05	0.000171981720799961	0.000153213656443911	0	0	0.000498093015312802	0	0	0	0	0	0.000107160462075912	0.000248616037391852	0.000225753234349223	2.7384505846592e-05	2.46202329074033e-05	0.000102823534250519	7.48587041958304e-05	0	0	0	3.05222354485242e-05	0	0.000390269285807207	6.52624365730695e-05	2.20084952791778e-05	1.89043064009981e-05	5.52059180744176e-05	0	2.07000765902834e-05	1.39580977904331e-05	0	0	0	0	0	0
"cmlA6_ARO:3002696_AAK52606.1"	0	0	0	0	0	2.83832879200727e-05	0	0	0	2.67651624645362e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"linG_ARO:3002879_ABG65740.1"	0.00034455036177788	0.000300120048019208	0.000346334185848252	0.000639931740614334	0.000205884169566202	8.5149863760218e-05	0.000282507640547551	0.000537986526946108	5.55802578923966e-05	0.00117766714843959	1.04632061356241e-05	0.000704585087456624	0	0.000722081244455448	6.70938307222651e-05	6.48368273179166e-05	0.000147348645313392	3.31240994385465e-05	5.64518860575132e-05	1.14134404674945e-05	7.73443059121987e-05	3.51926799225761e-05	0.000199322304165836	0.000107408501382884	0	0	1.04121113679432e-05	0	9.88122764372246e-05	9.15216620333825e-05	3.99161760303363e-05	0.000147412903542823	0.000255356094073185	0.000147954528641531	0	1.42312290089372e-05	0.00020165355918532	0.000275315235945157	3.01868566426178e-05	0.00135100025980774	0	0.00289333247604964	0.000265190439884642	0.000312581401406616	0.00082153517539776	0.000344683260703646	0.000308470602751558	0.000486581577272897	0.000208715979295375	0.000101674235748661	0.0035030697002528	0.000152611177242621	0.000633758186043236	0.000817707075024624	0.000326312182865347	0.00114444175451724	5.67129192029944e-05	1.84019726914725e-05	0.00024379266371615	0	1.39580977904331e-05	0	0	0	0	0.000116371857959835	1.76497581983127e-05
"catB11_ARO:3004660_AID93387.1"	0	0	0	0	0.000329414671305923	0	0	2.33907185628743e-05	0	0	1.04632061356241e-05	0	6.86059275521405e-05	0	0	0.000129673654635833	0	0.000149058447473459	0	1.14134404674945e-05	0	0	3.62404189392429e-05	0	1.49965507933175e-05	0	3.12363341038296e-05	1.86256158094227e-05	0	1.14402077541728e-05	0	0	0	0	0	0	0.000161322847348256	0	0	0	0	0	0	3.47312668229574e-05	0	0	6.16941205503116e-05	0	2.08715979295375e-05	3.38914119162204e-05	3.61141206211629e-05	6.10444708970485e-05	0	0	6.52624365730695e-05	0.000132050971675067	0	0	1.87532818243193e-05	0	0	0	0	0	0	0	0
"RSA-2_ARO:3004445_AUW34359.1"	0	0	0	0	0	0	0	0	0	0	0	1.76146271864156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LEN-9_ARO:3002459_AXA30439.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0	1.12903772115026e-05	2.2826880934989e-05	0	0	1.81202094696215e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.42312290089372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66245511371193e-05	0
"MCR-3_ARO:3004139_ASF81896.1"	0	0	0	0	0	0	0	0	0	0	3.13896184068722e-05	0	0	0	0	0	0	1.65620497192733e-05	3.38711316345079e-05	0	0	0	0	0.000590746757605865	4.49896523799526e-05	0.000110862286867253	0	0	0	0	0	0	0	0	0	5.69249160357488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241595272166366	9.78936548596042e-05	0	0	0	0	0	0	0	5.21607594606577e-05	6.00947092617966e-05	0	0	7.05990327932507e-05
"OXA-364_ARO:3001551_AFR53898.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22393448965117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ANT(6)-Ia_ARO:3002626_AHE40557.1"	0.000660388193407603	0.001446032958638	0.000159846547314578	3.5551763367463e-05	8.23536678264808e-05	2.83832879200727e-05	0.0001027300511082	0.000795284431137725	5.55802578923966e-05	0.000615598736684332	0.000104632061356241	0.000140917017491325	0.000137211855104281	0.000288832497782179	0	4.32245515452777e-05	0.000349953032619306	0.00114278143062985	0.00117419922999627	0.000159788166544923	0.000139219750641958	0.000164232506305355	0.000163081885226593	6.71303133643028e-05	1.49965507933175e-05	6.65173721203521e-05	0.00134316236646467	0.00152730049637266	0.000118574731724669	0.00178467240965096	0.000938030136712903	0.000491376345142745	0.000408569750517096	0.000295909057283062	0	0	0.000282314982859447	0.00019272066516161	0.00069429770278021	0	0	0.00017145673932146	0.000497232074783704	0.000468872102109924	0.00219076046772736	0.000615505822685083	0.00146009418635737	0.000860875098252049	0.000813992319251962	0.00355859825120315	0.000686168291802095	0.00262491224857309	0.000985846067178368	0.00156107714322883	0.00104419898516911	0.0053480643528402	5.67129192029944e-05	0	0.00180031505513465	0.000434701608395951	0.00138185168125288	0.000594866735342339	0.00522911613593094	0	4.45599702933531e-05	4.98736534113579e-05	0.000758939602527445
"ACT-4_ARO:3001829_ABZ81086.1"	2.87125301481567e-05	0	0	0	0	2.83832879200727e-05	0	0	0	0	0	0	3.43029637760703e-05	0	0	0	0	0	1.12903772115026e-05	1.14134404674945e-05	1.54688611824398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22393448965117e-05	0	0	0	0	0	0.00842140580439524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07000765902834e-05	2.79161955808662e-05	0	0	0	0	0	0
"PER-4_ARO:3002366_ACE77058.1"	0	0	0	0	0	0	7.70475383311503e-05	0	0	0	4.18528245424963e-05	0	0	0	0.000218054949847362	0.000172898206181111	0.000147348645313392	4.96861491578198e-05	0.000112903772115026	1.14134404674945e-05	0	8.21162531526776e-05	0.000271803142044322	0.000322225504148653	8.99793047599052e-05	0.000243897031107958	7.28847795756023e-05	2.79384237141341e-05	0	4.57608310166913e-05	7.98323520606726e-05	0	0	0	3.22393448965117e-05	0	0	0	0	0	0	0	0	1.73656334114787e-05	0	0	0	3.74293520979152e-05	0	0	0	0	0	0.000706201564793994	1.63156091432674e-05	0	1.89043064009981e-05	1.84019726914725e-05	0	0	0	1.45089447644473e-05	0.000273843987168453	2.40378837047186e-05	0	0	0
"clbB_ARO:3002815_BAH45481.1"	0	0	0	0	0	0	0	2.33907185628743e-05	0	2.67651624645362e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTX-M-159_ARO:3003167_AJO16046.1"	0	0	0	0	0	0	0	0	0	2.67651624645362e-05	4.18528245424963e-05	0	0	0	0	0	0	0	2.25807544230053e-05	2.2826880934989e-05	0	0	0	2.68521253457211e-05	2.99931015866351e-05	0	0.000447720788821557	0	0	8.00814542792097e-05	1.99580880151681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEM-138_ARO:3001002_AAW47922.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34260626728606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14001531805668e-05	0	0	0	0	0	0	0
"AAC(6')-Iad_ARO:3002572_BAD12078.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04121113679432e-05	3.72512316188454e-05	3.95249105748898e-05	1.14402077541728e-05	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7384505846592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20189418523593e-05	0	0	0
"tetB(48)_ARO:3003981_APB03215.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16122757726389e-05	0	0	1.12903772115026e-05	0	1.54688611824398e-05	0	0	0	0	0	1.04121113679432e-05	0	0	0	0	0	2.55356094073185e-05	0	0	0	4.03307118370639e-05	0	0	0	0	0	1.65744024927901e-05	0	0	0	2.05647068501039e-05	0	0	0	0	0	0	1.85842517051051e-05	3.26312182865347e-05	0	1.89043064009981e-05	0	0	4.14001531805668e-05	9.77066845330318e-05	0.000101562613351131	1.30401898651644e-05	1.20189418523593e-05	0	0	1.76497581983127e-05
"OXA-391_ARO:3001577_AHN53381.1"	2.87125301481567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16122757726389e-05	5.52557419925221e-05	0	0	0	0	0.000187694292920406	1.81202094696215e-05	0	0	0	0	0	0	0	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63156091432674e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Rm3_ARO:3003894_AGU01679.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79161955808662e-05	0	0	0	1.48533234311177e-05	0	0.00114723428289032
"OXA-32_ARO:3001426_AAK58418.1"	0	2.72836407290189e-05	0	0	0	0	5.13650255541002e-05	0	0	0	0	0	0	6.18926780961812e-05	0	2.16122757726389e-05	0	0	0	0	0	0	0	0	0	1.10862286867253e-05	1.04121113679432e-05	0	1.97624552874449e-05	0	0	2.45688172571372e-05	0	2.46590881069218e-05	0	0	0	0	0	0	0	0	3.31488049855803e-05	1.73656334114787e-05	8.2153517539776e-05	0	2.05647068501039e-05	0	0	0	0	0	0.000140835152454053	1.85842517051051e-05	0	0	0	1.84019726914725e-05	0	4.14001531805668e-05	0	0	0	0	0	0	1.76497581983127e-05
"oleC_ARO:3003748_AAA26793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mdtO_ARO:3003549_BAE78083.1"	0.000229700241185253	2.72836407290189e-05	0.000186487638533674	7.1103526734926e-05	2.05884169566202e-05	5.67665758401453e-05	0	0.000654940119760479	0	2.67651624645362e-05	0.00516882383099829	1.76146271864156e-05	0	0.00084586660064781	0	0.000605143721633888	0.00278120568029028	0.00105997118203349	0.0055887367196938	0.000559258582907232	0.000216564056554156	0.00200598275558684	0.000453005236740537	0.000510190381568701	0.000134968957139858	0.00135251989978049	0.000406072343349784	0.00300803695322177	7.90498211497797e-05	0.00115546098317145	0.00169643748128929	0.000245688172571372	2.55356094073185e-05	0.000295909057283062	0	1.42312290089372e-05	0.000120992135511192	8.25945707835472e-05	0.00027168170978356	0	0	0.000300049293812555	0	3.47312668229574e-05	0.000164307035079552	4.92404658148066e-05	0.000390729430151973	0.000112288056293746	6.26147937886125e-05	0.000271131295329763	0	6.10444708970485e-05	4.69450508180175e-05	0.000185842517051051	0.000130524873146139	0.000440169905583555	3.78086128019963e-05	0.000165617754223253	0.000187532818243193	0.00142830528472955	0.000432701031503427	0.000203125226702262	0.000430326265550426	0.00305281123049927	0.000445599702933531	0.00679944141508179	0.000158847823784814
"ACT-24_ARO:3001844_AHL39336.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85842517051051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"norA_ARO:3000391_AAS68233.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10862286867253e-05	0	9.31280790471135e-06	0	0	0	0	0	0	0	1.42312290089372e-05	0	0	0	0	0	4.2864184830365e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AQU-2_ARO:3004647_AHF82023.1"	0	0	0.000106564364876385	0	0	0	0	0	0	0	0.000251116947254978	0	0	0	0	4.32245515452777e-05	0	0	1.12903772115026e-05	1.14134404674945e-05	3.09377223648795e-05	0	7.24808378784859e-05	0.000107408501382884	0.000254941363486398	0.000487794062215915	6.24726682076591e-05	0	0	3.43206232625184e-05	0	2.45688172571372e-05	0	0	3.22393448965117e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.74293520979152e-05	0	0	0	0	0	0	0.00185997944233248	0	0.000113425838405989	1.84019726914725e-05	0	0	0	0	0	1.20189418523593e-05	0	0	0
"CTX-M-86_ARO:3001946_ACI29348.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12903772115026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89043064009981e-05	0	0	0	0	0	0	0	0	0	0
"SHV-79_ARO:3001133_CAJ47134.2"	0	0	0	0	0	0	0	0.000140344311377246	0	0	2.09264122712482e-05	0	0	0	0.000100640746083398	6.48368273179166e-05	0	1.65620497192733e-05	0.000101613394903524	0.000102720964207451	0	0.000258079652765558	0	5.37042506914422e-05	0	0.00014412097292743	1.04121113679432e-05	0.000223507389713072	0	0	2.99371320227522e-05	0	5.1071218814637e-05	0	0	1.42312290089372e-05	0	0	0	0	0.000100654252642174	2.14320924151825e-05	0.000132595219942321	0.000138925067291829	2.7384505846592e-05	0	0	0	0	0	0	0	2.34725254090088e-05	0.000297348027281681	0.000130524873146139	2.20084952791778e-05	0.000415894740821959	0.00110411836148835	1.87532818243193e-05	2.07000765902834e-05	0	0	1.30401898651644e-05	0	1.48533234311177e-05	8.31227556855965e-05	0.000176497581983127
"KPC-12_ARO:3002322_ADZ75467.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66245511371193e-05	0
"mexN_ARO:3003705_BAE06006.1"	0	5.45672814580378e-05	0	0	0	5.67665758401453e-05	0.000308190153324601	2.33907185628743e-05	0.00016674077367719	0	0.000198800916576857	0	6.86059275521405e-05	0	0	6.48368273179166e-05	3.6837161328348e-05	0.0182679408403584	0.000700003387113164	0	0.000123750889459518	3.51926799225761e-05	9.06010473481074e-05	0.0010203807631374	0.00104975855553223	2.21724573734507e-05	6.24726682076591e-05	2.79384237141341e-05	0	0	0	0	7.66068282219555e-05	0.000295909057283062	0.00019343606937907	2.84624580178744e-05	4.03307118370639e-05	0	3.01868566426178e-05	0	6.71028350947827e-05	2.14320924151825e-05	0	0	0	2.46202329074033e-05	0	0	0	0	0	0	2.34725254090088e-05	1.85842517051051e-05	3.26312182865347e-05	2.20084952791778e-05	0.000151234451207985	0	0	8.28003063611335e-05	2.79161955808662e-05	0	2.60803797303289e-05	2.40378837047186e-05	8.91199405867063e-05	6.64982045484772e-05	0.000741289844329133
"RCP-1_ARO:3003563_CAA33795.1"	2.87125301481567e-05	0	2.66410912190963e-05	7.1103526734926e-05	0.000226472586522822	0.0021855131698456	0.00277371137992141	0	5.55802578923966e-05	0.000401477436968042	0	1.76146271864156e-05	0.000514544456641054	0.000185678034288544	1.67734576805663e-05	4.32245515452777e-05	0.000128930064649218	0.000977160933437122	0.000101613394903524	0	0.000433128113108313	1.17308933075254e-05	0.000253682932574701	1.34260626728606e-05	0	0	5.2060556839716e-05	0	1.97624552874449e-05	1.14402077541728e-05	9.97904400758407e-05	0.000196550538057098	2.55356094073185e-05	0.000369886321603827	0	0	0	5.50630471890314e-05	0	0.00012990387113536	0	8.572836966073e-05	1.65744024927901e-05	0	0	0	6.16941205503116e-05	0	4.1743195859075e-05	0	0	0	0.000657230711452245	0.000724785816499099	1.63156091432674e-05	0.000154059466954244	0	0	0	0	6.97904889521656e-05	2.90178895288946e-05	6.52009493258222e-05	0	0.000222799851466766	1.66245511371193e-05	0
"OXA-274_ARO:3001730_EPH38243.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39580977904331e-05	0	0.000143442088516809	0.000132208360375953	0	0	3.52995163966254e-05
"OXA-29_ARO:3001424_CAC35728.1"	0	0	0	0	0	0	0	0	5.55802578923966e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"acrB_ARO:3000216_AAC73564.1"	0.000746525783852073	0.000354687329477245	0.000745950554134697	0.000319965870307167	0.000700006176525087	0.000283832879200727	0.00277371137992141	0.00149700598802395	0.000555802578923966	0.00069589422407794	0.0680631559122346	0.00103926300399852	0.000720362239297475	0.00437374925213014	0.00114059512227851	0.00280959585044305	0.00722008362035622	0.00586296560062273	0.0157613665872577	0.0221192476260044	0.00142313522878446	0.00761334975658396	0.00559914472611303	0.0125667946617975	0.00467892384751507	0.0135362852264917	0.00195747693717332	0.0130379310665959	0.000889310487935021	0.00276853027650982	0.00537870472008782	0.000786202152228392	0.000970353157478103	0.00118363622913225	0.00254690824682442	0.0179455797802698	0.000766283524904215	0.00112879246737514	0.000664110846137592	0.00109119251753702	0.041066935078007	0.00203604877944234	0.00149169622435111	0.00159763827385604	0.00268368157296602	0.00132949257699978	0.00242663540831225	0.000786016394056219	0.000939221906829187	0.00135565647664882	0.00137233658360419	0.000396789060830815	0.000492923033589184	0.00358676057908528	0.00205576675205169	0.00129850122147149	0.0010019282392529	0.00121453019763719	0.000918910809391644	0.0196236726075886	0.00259620618902056	0.000594866735342339	0.00970190125968234	0.0253960241340352	0.00224285183809877	0.0197000930974864	0.00342405309047266
"tetO_ARO:3000190_AAA23033.2"	0.00295739060526014	0.00270108043217287	0.00338341858482523	0.0013509670079636	0.0021411953634885	0.00107856494096276	0.000256825127770501	0.00109936377245509	0.000277901289461983	0.000455007761897115	0.000701034811086813	0.000669355833083793	0.000377332601536773	0.000536403210166904	8.38672884028314e-05	0.00056191917008861	0.00046046451660435	0.00150714652445387	0.0145081347167809	0.00194028487947407	0.00963710051665996	0.00419965980409408	0.00197510283218874	0.000617598882951586	0.00421403077292223	0.000443449147469014	0.0100685116928011	0.0115478818018421	0.0235963716132092	0.0103991488485431	0.0129029039018062	0.0010564591420569	0.000357498531702459	0.00554829482405741	0.00019343606937907	7.11561450446861e-05	0.00338777979431337	0.00211992731677771	0.00887493585292963	0.000103923096908288	6.71028350947827e-05	0.00182172785529051	0.00187290748168529	0.00138925067291829	0.0105978037626311	0.00204347933131447	0.00292018837271475	0.00250776659056032	0.00146101185506762	0.0147088727716397	0.00101119537739256	0.0142538839544608	0.00164307677863061	0.00832574476388708	0.00324680621951021	0.00651451460263662	0.00268441150894174	0.00441647344595341	0.015508964068712	0.00705872611728663	0.0021076727663554	0.0168158669819944	0.00584200505959367	0.000781231220403356	0.0120311919792053	0.0102905971538768	0.00312400720110135
"dfrA7_ARO:3002862_ACS44716.1"	2.87125301481567e-05	0	0	0	2.05884169566202e-05	5.67665758401453e-05	7.70475383311503e-05	0	0.000111160515784793	0.000562068411755259	0.000617329162001821	0.00442127142379032	0.000137211855104281	0	0.00608876513804556	0.00185865571644694	0.000221022967970088	0.000380927143543285	0.000451615088460105	0.000890248356464573	0.000309377223648795	0.000293272332688134	0.000217442513635458	0.00104723288848312	5.99862031732702e-05	2.21724573734507e-05	0.000354011786510068	6.51896553329794e-05	1.97624552874449e-05	8.00814542792097e-05	0.000179622792136513	9.8275269028549e-05	0	0	3.22393448965117e-05	0.00875220584049639	0.000403307118370639	2.75315235945157e-05	3.01868566426178e-05	5.19615484541439e-05	6.71028350947827e-05	0.00147881437664759	0.00147512182185832	0.00196231657549709	0.000109538023386368	0.000960189083388729	0.00292018837271475	0.00149717408391661	0.000939221906829187	3.38914119162204e-05	0.000577825929938606	0	9.3890101636035e-05	0.00609563455927447	0.000717886802303764	0.000550212381979444	0.010113803924534	0.0140775091089765	0	4.14001531805668e-05	0	0	0	2.40378837047186e-05	0	0	0
"CTX-M-110_ARO:3001970_AEM44648.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10862286867253e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
