"BFH12_S130"	"BH09_S83"	"BFH35_S153"	"BSE93_S121"	"BH47_S108"	"BH52_S112"	"BH36_S101"	"BFH33_S151"	"BFH9_S127"	"FH6_S167"	"BH10_S84"	"BFH15_S133"	"BFH22_S140"	"BFH31_S149"	"BH50_S111"	"BH30_S94"	"BFH32_S150"	"BFH6_S125"	"BFH8_S126"	"BSE100_S122"	"BFH20_S138"	"BFH21_S139"	"BFH14_S132"	"BFH24_S142"	"FH1_S162"	"BH34.B_S99"	"BH34.A_S98"	"BH06_S81"	"BSE79_S120"	"BH20_S88"	"BFH17_S135"	"BH31_S95"	"BH11_S85"	"BFH36_S154"	"BH22_S89"	"BFH38.B_S157"	"BH45_S106"	"BH61_S116"	"FH5_S166"	"BFH25_S143"	"BFH41_S160"	"BFH18_S136"	"BH59_S114"	"BH13_S86"	"BH03_S78"	"BH38_S103"	"BFH40_S159"	"BH33_S97"	"BH32_S96"	"BFH13_S131"	"BFH4_S124"	"BFH10_S128"	"BFH39_S158"	"BFH19_S137"	"BH37_S102"	"FH8_S169"	"BH04_S79"	"BH25_S91"	"BH01_S76"	"BFH23_S141"	"BH58_S113"	"BFH38.A_S156"	"BH14_S87"	"BSE74_S119"	"BH05_S80"	"BFH1_S123"	"FH3_S164"	"BH63_S118"	"BH48_S109"	"BFH34_S152"	"BFH28_S146"	"BH07_S82"	"BFH11_S129"	"BH44_S105"	"FH10_S171"	"FH9_S170"	"BFH27_S145"	"BFH29_S147"	"FH7_S168"	"BFH16_S134"	"FH4_S165"	"BH02_S77"	"BH29_S93"	"BH39_S104"	"BH60_S115"	"BH62_S117"	"BH27_S92"	"BFH26_S144"	"BH35_S100"	"BFH37_S155"	"FH2_S163"	"BFH42_S161"	"BH46_S107"	"BH24_S90"	"BH49_S110"	"BFH30_S148"
"Erm(36)_ARO:3000605_AAL68827.1"	0	0	0	2.50928435210278e-05	0	0	4.00889975746156e-05	1.16577290743763e-05	0	0	0	0	6.15207940283816e-05	0	2.06688437848787e-05	0	3.05614131597445e-05	0	0.000194751448463898	0	0	2.98044825941822e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22818437503838e-05	0	0	0	6.44426782377076e-05	9.93216332449371e-06	0	0	0	3.81126610259928e-05	2.04381948986266e-05	2.27619329433455e-05	0	2.30515663539337e-05	0	0.000409229090342193	0	1.855769587648e-05	0	3.57935428448708e-05	0	7.61846716440652e-05	0	0	0	0	0	0	0	0	2.73194186427713e-05	0	0	5.31537916371368e-05	3.56811532148719e-05	0	0	0	0	0	0	0	0.00119712044002265	0	2.31513636153169e-05	1.30328819611881e-05	0	0	0	0	0	0	1.45993926652651e-05	0	0	0	2.46596961925429e-05	2.91562190215173e-05	0	3.12251174845045e-05	2.24729201312419e-05
"CMY-70_ARO:3002083_AFU25635.1"	0	0	2.68100108580544e-05	0	0	0	2.00444987873078e-05	0	0	1.4830414213469e-05	0	0	0	0.000250332828874754	0	0	0	0	2.43439310579872e-05	0	5.19561490102354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80485867956539e-05	2.40248897858181e-05	6.44426782377076e-05	0	2.58237785352753e-05	0	0	3.81126610259928e-05	0	0	0	2.30515663539337e-05	0	0	0	5.56730876294399e-05	7.23551604734095e-05	3.57935428448708e-05	0	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51685452531256e-05	0	4.85319097306479e-05	3.3212660666246e-05	2.31513636153169e-05	6.51644098059404e-05	0.00019863509314567	0	0	0	7.84026761446791e-05	0	2.91987853305302e-05	0	9.96777087417351e-05	0	0	0	0	0	0
"DHA-7_ARO:3002136_ADQ00385.1"	0	0	9.38350380031904e-05	0	0	0	2.00444987873078e-05	1.16577290743763e-05	0	0	0	0	0.000164055450742351	1.13787649488525e-05	0	0	9.16842394792335e-05	7.15563506261181e-05	0	0	0	0	0	0	4.03860910302492e-05	2.44444987655528e-05	5.32056397978186e-05	0	0	0	0	2.24024373851875e-05	0	0	0	0.000319327937509979	0	0	0	0.00017184714196722	4.96608166224685e-05	0	0	3.2364030616373e-05	0	0	1.13809664716728e-05	6.29089079013588e-05	0	2.04302613030421e-05	0	0	0.00011134617525888	0.000144710320946819	3.57935428448708e-05	0	0	0	0	0	0	0.000301505447891541	0	0	2.74220528148737e-05	0	0	0	1.77179305457123e-05	3.56811532148719e-05	1.80851448620103e-05	0	0	0	0	0	0	0	0	0	0	4.25646628169294e-05	0	0	0	0	0	1.45993926652651e-05	0	0.00039871083496694	1.38692407977587e-05	0	0	0	6.24502349690091e-05	1.12364600656209e-05
"vanTN_ARO:3002975_AEP40502.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03967395824669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dfrA25_ARO:3003020_ABB71176.1"	0	0.000267621182216572	0.000134050054290272	0	2.14887399002922e-05	0	0.000100222493936539	0.000104919561669387	0	1.4830414213469e-05	8.87994316836372e-05	2.39980801535877e-05	2.05069313427939e-05	0.000159302709283934	0	1.69416867143293e-05	1.52807065798723e-05	2.38521168753727e-05	2.43439310579872e-05	0	0.000138549730693961	0	0	0.00140845070422535	0	2.44444987655528e-05	2.66028198989093e-05	0	0	0	0	8.960974954075e-05	0	0.000103107968773015	0	0	5.51313504424291e-05	0	0	0.000494060533155758	4.96608166224685e-05	5.16475570705506e-05	0.000143079061401357	4.85460459245594e-05	0	0	1.13809664716728e-05	0	6.91546990618013e-05	2.04302613030421e-05	1.94870995401045e-05	0	5.56730876294399e-05	0.000186056126931624	0	0	0	0	0	0.00281350482315113	7.51300689318382e-05	6.23804374948016e-05	0	0	0	0	1.44187790177928e-05	0	8.85896527285613e-05	1.7840576607436e-05	0.000994682967410569	0	0	9.04977375565611e-05	0	0	0	0.000129418425948394	0	0	0	0.000454023070047247	1.62424675556711e-05	3.25309043591412e-05	0.000364876945250214	2.61342253815597e-05	4.26630260884405e-05	0.00116795141322121	0	6.64518058278234e-05	0	2.46596961925429e-05	0	2.34400637569734e-05	3.12251174845045e-05	0.00012360106072183
"aadA2_ARO:3002602_AAF27727.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82438472625107e-05	0	0	0	0	0	0	0	0	0	0	0
"baeR_ARO:3000828_BAA15935.1"	6.78564158241162e-05	0.00926638343424882	0.0021179908577863	0.000125464217605139	6.44662197008767e-05	7.80944943381492e-05	0.000380845476958849	0.00127069246910702	0.000138673816072295	0.000326269112696318	0.0102711342647407	2.39980801535877e-05	0.00063571487162661	0.00407359785168918	0.000330701500558059	0.000254125300714939	0.000443140490816295	4.77042337507454e-05	0.000219095379521885	0	6.92748653469805e-05	5.96089651883643e-05	2.6763729793384e-05	0.00422535211267606	0.00315011510035944	0.000586667970373267	0.00074487895716946	0.000143996774472252	3.80069172589411e-05	4.77889639352619e-05	4.78423117405033e-05	0.000291231686007438	0	0.00045662100456621	0.000128762272654112	0.000405300843762666	0	0.000216583041547847	0.00416831837783944	0.000472579640409855	0.00088396253587994	2.58237785352753e-05	4.08797318289592e-05	0.000534006505170154	0.000114337983077979	4.08763897972531e-05	0.00053490542416862	0.00056618017111223	6.91546990618013e-05	6.12907839091262e-05	0.000233845194481253	5.2988554472234e-05	0.00254240433507776	0.0145640601581477	0.000107380628534612	0.00149261906718155	0	0.000524174425280184	6.42694173977313e-05	5.02411575562701e-05	0.000169042655096636	0.000301505447891541	0	3.96196513470681e-05	8.22661584446212e-05	2.73194186427713e-05	7.20938950889639e-05	0	0.000442948263642807	0.00126668093912795	0.00204362136940717	0	0.000126742712294043	0.000120663650075415	0.00520833333333333	0.000457191088290633	8.46023688663283e-05	0.000825042465421014	0.00376963698561892	0.000277816363383803	0.00140755125180831	0.00451185425859451	0.000243637013335066	0.000162654521795706	7.29753890500429e-05	0.000130671126907798	0.000149320591309542	0.000116795141322121	6.93818080899188e-05	0.00197140357289209	0.000360600260741727	7.39790885776287e-05	2.91562190215173e-05	4.68801275139468e-05	0.000234188381133784	0.00302260775765203
"mexP_ARO:3003698_BAE06007.1"	0	3.34526477770716e-05	0.000442365179157898	0	0	0	0	1.16577290743763e-05	0	0	2.95998105612124e-05	0	2.05069313427939e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36485491235823e-05	0	0	0	0	0	0	1.98643266489874e-05	0	0.000102199329572398	0	0	0	0	0	0	0	0	0	1.855769587648e-05	1.03364514962014e-05	0	0	0	0	0	0	1.87825172329596e-05	0	0	0	0	2.73194186427713e-05	0	0	0	8.92028830371798e-05	0	0	0	0	0	3.51685452531256e-05	4.23011844331641e-05	0.00601795680660034	1.6606330333123e-05	0	0	1.41882209389765e-05	0	3.25309043591412e-05	0	0	0	1.45993926652651e-05	0	0	0	0	2.91562190215173e-05	0	0	0.000134837520787451
"CARB-14_ARO:3002252_AFI72872.1"	0	0	1.34050054290272e-05	7.52785305630834e-05	0	0	0	2.33154581487526e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.73187163367451e-05	0	0	0	0	0	0	0	0	0	4.78423117405033e-05	0	0	0	0	0	0	0	0	2.14808927459025e-05	2.97964899734811e-05	0	0	0	0	0	0	0	0	0	0	0	8.35096314441599e-05	0	0	0	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	0	0	0	0	0	0	0	3.01659125188537e-05	0	0	0	0.000177950335679042	0	2.31513636153169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12251174845045e-05	1.12364600656209e-05
"APH(3')-IIa_ARO:3002644_CAA23892.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03860910302492e-05	0	0	0	0	0	0	0	0	0	0	1.22818437503838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16822574810068e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16077223932762e-05	0	0	0	0	0
"CMY-48_ARO:3002059_ADP02979.1"	0	0	6.7025027145136e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88889975311056e-05	2.66028198989093e-05	2.87993548944504e-05	0	0	0	0	0	0	0	0	0	3.60971735913078e-05	4.80497795716362e-05	2.14808927459025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03364514962014e-05	0	1.36937529099225e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3212660666246e-05	0	1.30328819611881e-05	0	0	0	0	0	0	0	2.31272693633063e-05	0	0	0	0	0	0	0
"smeR_ARO:3003066_AAD51348.1"	0	3.34526477770716e-05	5.36200217161088e-05	0	0	0	0	1.16577290743763e-05	0	0	0.000562396400663036	0	0	5.68938247442623e-05	0	0	1.52807065798723e-05	0	0	0	5.19561490102354e-05	0	5.3527459586768e-05	0	4.03860910302492e-05	2.44444987655528e-05	2.66028198989093e-05	2.87993548944504e-05	3.80069172589411e-05	1.59296546450873e-05	0	4.4804874770375e-05	0.000123828786065134	0.000103107968773015	0	2.45636875007676e-05	2.75656752212145e-05	0	0	0	9.93216332449371e-06	2.58237785352753e-05	2.04398659144796e-05	4.85460459245594e-05	0	0	1.13809664716728e-05	0	2.30515663539337e-05	0	0	2.6494277236117e-05	0	0.00015504677244302	7.15870856897416e-05	4.10812587297675e-05	0	0	9.64041260965969e-05	0	1.87825172329596e-05	0	0.000104931794333683	0	0	2.73194186427713e-05	1.44187790177928e-05	0	1.77179305457123e-05	0	0	0	0	3.01659125188537e-05	0	0	4.23011844331641e-05	1.61773032435493e-05	0.00016606330333123	0	1.30328819611881e-05	4.25646628169294e-05	0	0	7.29753890500429e-05	2.61342253815597e-05	2.13315130442202e-05	8.75963559915907e-05	0	0	4.16077223932762e-05	9.86387847701716e-05	2.91562190215173e-05	0	0	2.24729201312419e-05
"CRP_ARO:3000518_BAE77933.1"	0.000135712831648232	0.0143846385441408	0.0128419952010081	0.000526949713941584	0.000494241017706722	0.000780944943381492	0.00388863276473772	0.00496619258568431	0.000508470658931749	0.00114194189443711	0.015747099218565	7.19942404607631e-05	0.00315806742679026	0.0224616820090347	0.00078541606382539	0.00279537830786433	0.000534824730295529	0.00062015503875969	0.000413846827985783	9.56785201722213e-05	0.00119499142723541	0.000268240343347639	8.0291189380152e-05	0.0112676056338028	0.00991478534792617	0.00102666894815322	0.00106411279595637	0.000345592258733404	0.000114020751776823	0.000111507582515611	0.000191369246962013	0.000963304807563063	0.000288933834151979	0.00478715569303285	0.000209238693062933	0.00216160450006755	0.00173663753893652	0.00032487456232177	0.0208536043340901	0.00421025497819689	0.00368483259338717	0.000309885342423303	0.00284114136211266	0.00559897729663252	0.000800365881545849	0.00116497710922171	0.00183233560193932	0.00144690488173125	0.000783753256033747	0	0.000487177488502611	7.9482831708351e-05	0.00505697212634079	0.0247661377848984	0.00168229651370893	0.00488866978884233	0.000228554014932196	0.00102338816364226	0.00189594781323307	0.0108353429796356	0.00339963561916568	0.00224569574981286	0.000577124868835257	3.96196513470681e-05	2.74220528148737e-05	0.00021855534914217	0.000461400928569369	0.00148809523809524	0.00763642806520198	0.00312210090630129	0.00377979527616016	0.000398962696987832	0.000380228136882129	0.00199095022624434	0.00520833333333333	0.003780618614711	0.000211505922165821	0.00524144625090997	0.00846922846989272	0.000671389544844191	0.008523504802617	0.027709595493821	0.00368704013513733	0.000683148991541965	0.00454271796836517	0.000627221409157433	0.00266643913052753	0.0124532819434712	0.0018270542797012	0.02081049052508	0.00131757787578708	0.000419214835273229	0.000233249752172138	0.000117200318784867	0.00479305553387145	0.0101128140590588
"QnrB22_ARO:3002737_ACS71746.1"	0	0	8.04300325741632e-05	0	0	0	0	4.66309162975052e-05	0	0	2.95998105612124e-05	0	0	7.96513546419672e-05	2.06688437848787e-05	0	0	0	0	0	1.73187163367451e-05	0	0	0	0.000100965227575623	7.33334962966584e-05	0	5.75987097889007e-05	0	1.59296546450873e-05	0	0.000134414624311125	0	1.47297098247165e-05	1.6095284081764e-05	0	0	0	1.20124448929091e-05	6.44426782377076e-05	0	0	0	3.2364030616373e-05	0	0	0	0.000188726723704076	0	0	0	0	0.000231971198456	8.26916119696108e-05	0	0	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	0	0	0	1.7840576607436e-05	0	0	0	0	0	0	0	6.47092129741972e-05	0	0	1.30328819611881e-05	0.000141882209389765	1.62424675556711e-05	3.25309043591412e-05	1.82438472625107e-05	0	0	0	0	0.000786346368962577	0	0	0	0	0	0.00012360106072183
"Bacillus_ARO:3004452_AAQ63644.1"	3.39282079120581e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22818437503838e-05	0	0	0	0	9.93216332449371e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53765048565195e-05	0	0	0	0	0	0
"APH(2'')-Ie_ARO:3002634_AAX38178.1"	0.000678564158241162	0	0	2.50928435210278e-05	0.000408286058105553	0	0.00130289242117501	0.000128235019818139	0	0	0	0	0	0	0.000537389938406845	0.000186358553857622	0	0.000238521168753727	2.43439310579872e-05	0	0	0	0	0	0	0.000342222982717739	0.000399042298483639	2.87993548944504e-05	0	1.59296546450873e-05	0	0.000336036560777813	0	0	0	1.22818437503838e-05	0.000496182153981862	0	0	0	8.93894699204434e-05	5.16475570705506e-05	2.04398659144796e-05	1.61820153081865e-05	0.000457351932311914	0.000572269457161543	6.82857988300367e-05	0.000125817815802718	6.91546990618013e-05	0	0	0.000105977108944468	8.35096314441599e-05	1.03364514962014e-05	0.000429522514138449	1.36937529099225e-05	0	0	0	0	0	0	0	0	5.48441056297474e-05	0	0.000187444127231306	0	0.000265768958185684	0	1.80851448620103e-05	0	0.000354879594423321	0.000512820512820513	0	0	0	0	3.3212660666246e-05	0.000324119090614437	0	1.41882209389765e-05	0.000178667143112382	0.000780741704619388	1.82438472625107e-05	0	4.26630260884405e-05	0	0.000462545387266125	0	4.16077223932762e-05	0	0.000845530351624001	0	0.000202963263649279	2.24729201312419e-05
"FosA2_ARO:3002804_ACC85616.1"	0	0.000535242364433145	0.000214480086864435	0	0	0	0	1.16577290743763e-05	0	0	0.000207198673928487	0	2.05069313427939e-05	0.000147923944335082	0	0	6.1122826319489e-05	0	0	0	0	0	0	0	4.03860910302492e-05	0	0	2.87993548944504e-05	0	0	4.78423117405033e-05	0	0	2.94594196494329e-05	1.6095284081764e-05	0	0	0	3.60373346787272e-05	4.2961785491805e-05	9.93216332449371e-06	5.16475570705506e-05	0	0	0	0	0	0	0	0	0	0	0	0.00408289834099953	0	0	0	0	3.21347086988656e-05	1.67470525187567e-05	0	1.03967395824669e-05	0	0	0	2.73194186427713e-05	0	0	0	1.7840576607436e-05	0	0	0	3.01659125188537e-05	0	0	4.23011844331641e-05	0	0	0	0.000117295937650693	0.000751975709765752	1.62424675556711e-05	3.25309043591412e-05	0	0	0	0	0	7.75271067991273e-05	5.54769631910349e-05	0	0	0	1.56125587422523e-05	5.61823003281046e-05
"OXA-417_ARO:3001608_AIU44173.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.93216332449371e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61773032435493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tet(38)_ARO:3000565_AAV80464.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339723368114535	0	0	0	0	0	0	0	0	4.26630260884405e-05	0	0	0	0	0	0	0	0	2.24729201312419e-05
"dfrA17_ARO:3002860_ABG91835.1"	6.78564158241162e-05	0	0.000227885092293462	0	2.14887399002922e-05	0	0.000501112469682696	0.000967591513173234	0	4.44912426404069e-05	0	0	0.000717742596997785	0.000159302709283934	0	1.69416867143293e-05	7.64035328993613e-05	4.77042337507454e-05	2.43439310579872e-05	3.18928400574071e-05	0.000207824596040941	0	0	0	0.000686563547514236	7.33334962966584e-05	0.000212822559191274	0	0	0	9.56846234810066e-05	6.72073121555625e-05	0	0.000162026808071881	0	0.000368455312511514	8.26970256636436e-05	0.000108291520773923	0	0.000214808927459025	0.000784640902635003	0	0.000265718256888235	6.47280612327459e-05	0	8.17527795945062e-05	0.000193476430018437	0	2.30515663539337e-05	0	0	0	0.000445384701035519	0.00550932864747532	0.000107380628534612	0.00060252512803659	7.61846716440652e-05	0.000274567556099144	0	0.00020096463022508	0.00043199789635807	0.000249521749979207	0	0	0	0.000191235930499399	0	0	0.000496102055279943	0.000517376721615643	0.00188085506564908	0	5.06970849176172e-05	0	0.00173611111111111	1.75842726265628e-05	0	0.000323546064870986	0.00132850642664984	0.000162059545307219	3.90986458835642e-05	9.93175465728352e-05	1.62424675556711e-05	6.50618087182824e-05	0.000364876945250214	0.000104536901526239	2.13315130442202e-05	0.000102195748656856	9.25090774532251e-05	0.000620216854393018	4.16077223932762e-05	0	2.91562190215173e-05	0	1.56125587422523e-05	0.00258438581509281
"OXA-90_ARO:3001650_CAJ77809.1"	0	0	0	0.000351299809294389	0	0	2.00444987873078e-05	0.000547913266495687	0	0	0	0	0	1.13787649488525e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75656752212145e-05	0	0	8.59235709836101e-05	1.98643266489874e-05	0	0	0	0	0	0	0	0	0	0	0	9.27884793823999e-06	0	0	0	0	0	0	0	0	1.03967395824669e-05	0	0	0	0	0	0	3.54358610914245e-05	5.35217298223079e-05	0.000108510869172062	0	0	0	0	0	0	9.70638194612958e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36753524535136e-05	0
"Erm(47)_ARO:3003908_ANZ79476.1"	3.39282079120581e-05	0	0	0	0	0	4.00889975746156e-05	0	9.24492107148635e-05	2.9660828426938e-05	0	0	0	0	0.000165350750279029	3.38833734286586e-05	3.05614131597445e-05	4.77042337507454e-05	0	0	0	0	0	0	2.01930455151246e-05	0.000268889486421081	0.000452247938281458	8.63980646833511e-05	0	0	0	0.000156817061696313	0	0	0	1.22818437503838e-05	5.51313504424291e-05	0.000108291520773923	0	0	0.000109253796569431	2.58237785352753e-05	0	0	0	4.08763897972531e-05	0.000307286094735165	0	4.61031327078675e-05	0	0	5.2988554472234e-05	0.00011134617525888	1.03364514962014e-05	7.15870856897416e-05	0	0	0	3.21347086988656e-05	0	0	2.07934791649339e-05	0	0	8.22661584446212e-05	5.46388372855426e-05	0	0	0.000230333097094259	0	0	0.000310304319879425	0.000202788339670469	3.01659125188537e-05	0	0	0	3.23546064870986e-05	0	0.00030096772699912	0	0	0.00014618220800104	0.000292778139232271	0	2.61342253815597e-05	0	0	4.62545387266125e-05	0	0	4.93193923850858e-05	0.000262405971193656	0	6.24502349690091e-05	0.000314620881837386
"DHA-17_ARO:3002148_AIT76103.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01930455151246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03364514962014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"abeM_ARO:3000753_BAD89844.2"	6.78564158241162e-05	3.34526477770716e-05	5.36200217161088e-05	0.00235872729097661	2.14887399002922e-05	0	0.000100222493936539	0.00230823035672651	2.31123026787159e-05	0.00139405893606608	0	0	2.05069313427939e-05	9.10301195908196e-05	8.26753751395147e-05	6.77667468573171e-05	0.000106964946059106	2.38521168753727e-05	0	0	6.92748653469805e-05	2.98044825941822e-05	0	0	0.000201930455151246	0	0	0	7.60138345178823e-05	0	0.000191369246962013	0	0	0.000353513035793195	0	0.000159663968754989	0	3.60971735913078e-05	0.000192199118286545	0.000966640173565613	0.000228439756463355	2.58237785352753e-05	6.13195977434388e-05	0	3.81126610259928e-05	2.04381948986266e-05	2.27619329433455e-05	6.29089079013588e-05	2.30515663539337e-05	0	1.94870995401045e-05	0	0.0001855769587648	9.30280634658122e-05	0	0.000178018787828992	7.61846716440652e-05	0	0.000160673543494328	0.000368435155412647	1.87825172329596e-05	0.000259918489561673	0	3.96196513470681e-05	0	8.19582559283139e-05	0.000216281685266892	0	0.000106307583274274	0.000214086919289231	0.000343617752378197	2.21645942771018e-05	2.53485424588086e-05	0	0	0.000334101179904693	4.23011844331641e-05	0.000501496400550028	0.000398551927994952	0.000115756818076585	0.000156394583534257	2.83764418779529e-05	0	6.50618087182824e-05	0	5.22684507631194e-05	0	1.45993926652651e-05	2.31272693633063e-05	0.00025473192233999	0.000665723558292419	2.46596961925429e-05	0	0	0.000936753524535136	6.74187603937256e-05
"Pseudomonas_ARO:3004038_AAG08375.1"	0	0.000234168534439501	1.34050054290272e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41891294741494e-05	0	0	0	0	0	4.2961785491805e-05	0	0	2.04398659144796e-05	0	3.81126610259928e-05	0	0	0	2.30515663539337e-05	0	0	0	0	0	0	0	0	0	0	1.67470525187567e-05	0	1.03967395824669e-05	0	0	0	0	0	0	0	3.56811532148719e-05	0	0	0	0	0	0	0	0.000210304942166141	4.9818990999369e-05	0	0	1.41882209389765e-05	0	0	0	0	0	0	0	0	1.38692407977587e-05	0	0	0	0	1.12364600656209e-05
"FosA5_ARO:3003209_AJE60855.1"	0	0	1.34050054290272e-05	0	0	0	0	0.000116577290743763	0	2.9660828426938e-05	0	0	0	0.000671347131982295	0	1.69416867143293e-05	0	2.38521168753727e-05	2.43439310579872e-05	0	0	0	0	0	0.000363474819272243	4.88889975311056e-05	0	0	0	0	0	2.24024373851875e-05	0	0	0	0	0	3.60971735913078e-05	3.60373346787272e-05	0	0.000139050286542912	0	0	0.000194184183698238	0	0	2.27619329433455e-05	0	2.30515663539337e-05	0	3.89741990802089e-05	0	0.00022269235051776	7.23551604734095e-05	0	1.36937529099225e-05	0	0	0	1.67470525187567e-05	0	1.03967395824669e-05	0	0	0	0	1.44187790177928e-05	0	0	0.000107043459644616	0	0	0	0	0	0	0	3.23546064870986e-05	6.64253213324919e-05	0	5.21315278447523e-05	0.00043983484910827	1.62424675556711e-05	3.25309043591412e-05	0	2.61342253815597e-05	2.13315130442202e-05	0	0	0.000243656621368686	4.16077223932762e-05	0	0	0	0	0.000303384421771765
"vanVB_ARO:3004254_AAO82019.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01930455151246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13809664716728e-05	0	0	0	0	0	0	0	0	1.36937529099225e-05	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	1.44187790177928e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
