"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"aadA11_2_AJ567827"	1	7	2	11	0	0	2	0	0	1	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	36	0	3	0	1	3	2	0	16	24	100	0	65	37	0	0	0	0	2	23	1	1	1	2	0	1	5	1	1	0	2	0	5	8	6	6	2	0	11	10
"aadA10_2_AM087405"	56	56	101	63	41	0	0	1	0	0	1	0	0	3	51	2	0	17	53	95	7	6	6	0	35	15	0	14	9	4	1	12	19	14	52	0	7	16	11	6	0	11	10	5	1	12	0	2	2	9	0	2	4	3	0	1	0	21	0	0	0	0	0	9	3	0	7	75	2	4	4	6	7	8	1	1	14	4	7	3	9	3	8	38	0	1	0	1	1	0	0	0	0	1	54	47	33	35	27	26	30	11	6	8	14	71	63	32	1	81	10	5	0	3	38	29	1	25	4	24	28	26	12	5	21	49	20	11	3	22	23	43	36	24	0	0	1
"aadA7_2_AB114632"	1	0	0	1	0	0	0	0	6	24	5	1	0	0	1	15	4	49	2	13	1	6	1	0	2	8	0	2	9	8	4	17	4	4	17	2	1	10	10	11	0	27	22	40	4	6	1	0	2	31	0	0	0	0	0	0	0	2	10	0	0	0	0	3	9	3	0	26	1	3	7	10	3	7	4	9	9	9	3	0	8	6	7	0	10	5	2	16	13	0	0	0	0	0	1	0	3	12	0	1	0	1	0	0	2	13	17	3	0	24	1	2	0	0	0	2	0	4	1	3	2	2	0	5	1	2	1	1	0	2	5	3	3	4	0	0	1
"aadA2_1_NC_010870"	60	210	216	199	3	0	5	4	49	84	159	175	21	48	91	53	21	12	124	152	5	220	86	1	113	196	0	148	95	103	282	58	158	106	136	67	71	242	159	133	61	73	106	28	178	23	70	1439	245	64	3	111	11	30	1	7	3	85	14	0	1	1	0	222	295	288	133	99	75	134	145	172	173	99	98	88	170	181	73	158	183	207	214	43	145	123	194	122	59	1	2	1	2	67	50	1	8	17	7	7	16	3	5	0	0	13	18	241	0	57	31	24	2	5	10	7	14	12	4	9	4	0	0	20	3	9	5	6	2	11	7	3	4	9	0	0	0
"aadD_2_M19465"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	3	7	5	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	3	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0
"aph(2'')-Ib_2_AF207840"	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	1	2	2	4	1	2	9	10	3	10	1	4	17	8	4	36	10	12	19	8	0	0	3	2	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	12	0	1	0	0	0	0	0	0	1	0	0	0	0
"aph(7'')-Ia_1_X03615"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aph(9)-Ia_2_CR628337"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aph(6)-Ia_2_Y00459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aph(6)-Id_1_M28829"	267	429	342	426	471	6	75	23	57	137	72	94	29	45	300	52	44	57	927	415	40	100	231	2	320	245	5	262	239	340	172	272	517	163	352	147	591	390	258	362	48	159	241	49	133	36	617	112	367	261	1	32	38	57	9	126	6	171	22	1	1	7	179	406	300	224	179	187	68	135	149	1189	992	604	693	66	133	101	112	890	322	372	283	169	1248	1124	1151	156	104	1	4	4	4	50	177	114	50	733	134	145	222	8	5	6	10	58	60	309	1	74	34	43	48	360	49	53	85	17	11	21	52	34	15	146	90	30	12	5	10	30	40	47	20	30	12	0	5
"aph(6)-Id_3_AB109805"	232	222	221	276	343	5	63	9	21	78	31	44	15	25	155	25	14	33	436	355	30	52	171	2	230	213	0	130	150	189	157	141	326	75	210	84	331	201	170	210	22	89	165	16	74	23	302	56	341	107	0	15	17	38	10	47	1	145	15	2	1	2	85	167	189	144	101	120	58	110	117	1554	488	725	410	48	85	70	49	396	206	185	140	69	682	721	797	74	47	4	2	1	1	21	181	98	37	401	132	110	161	3	2	1	7	18	16	168	1	28	21	24	21	164	24	30	32	8	1	7	25	16	10	79	41	18	7	5	2	20	33	34	26	13	6	1	2
"aph(6)-Id_4_CP000971"	214	334	283	325	398	3	74	20	29	82	66	94	21	32	229	36	31	47	784	321	33	78	205	1	265	210	4	193	203	225	145	228	402	122	289	132	488	280	209	326	38	135	246	38	98	28	479	101	281	157	4	29	30	42	9	79	2	132	10	5	2	5	128	302	228	183	127	144	62	94	126	899	703	495	567	58	97	92	86	704	268	299	234	124	994	818	916	119	80	1	4	2	1	39	130	104	38	547	111	121	181	10	2	1	6	44	38	251	2	75	33	33	44	294	51	48	50	8	3	11	42	29	10	132	74	20	12	8	5	16	39	32	27	28	24	1	4
"aph(6)-Id_5_18676889"	207	371	290	338	340	3	64	12	47	132	49	66	23	42	200	32	21	50	701	287	43	73	201	2	223	185	5	208	164	227	122	190	405	123	268	117	451	224	192	277	38	144	200	41	101	33	470	91	308	231	1	20	27	40	8	56	2	120	7	5	4	3	126	355	246	172	137	128	55	103	100	777	748	475	536	47	98	88	94	592	233	278	218	114	937	781	828	120	75	3	4	3	3	35	98	60	38	479	109	96	129	7	4	1	14	40	42	216	2	56	32	26	37	273	46	48	53	13	3	16	35	21	10	115	82	14	6	3	1	24	26	38	38	26	18	0	2
"aph(3'')-Ia_2_AP009493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aph(3'')-Ia_3_M37378"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aph(3'')-Ib_1_M28829"	119	259	246	248	317	4	49	14	36	227	30	45	23	19	125	19	18	65	514	169	23	51	126	1	128	177	1	146	109	181	94	164	266	76	164	74	310	214	155	248	31	88	157	17	56	16	432	46	293	113	2	11	23	22	3	50	1	89	13	9	0	0	131	339	137	122	98	71	52	78	85	570	460	286	349	43	58	70	51	454	179	163	146	76	462	428	433	72	43	0	2	1	3	22	61	30	17	206	76	37	76	2	1	2	4	28	18	103	2	31	14	23	30	126	24	30	18	9	1	4	8	17	3	113	27	11	3	0	2	19	24	22	15	21	15	3	2
"aph(3'')-Ib_3_AF321550"	193	347	290	311	365	2	56	7	30	166	48	78	24	27	211	24	18	52	388	319	25	67	175	1	245	184	3	161	153	174	131	148	311	78	202	95	370	206	205	199	28	95	149	19	93	32	303	88	326	261	4	16	22	53	6	57	6	143	12	5	3	5	96	302	219	172	126	139	59	107	102	971	603	471	463	48	87	83	92	402	226	298	153	86	988	806	1007	127	72	1	6	3	1	46	121	87	38	590	96	134	161	6	7	5	10	33	45	225	1	48	30	28	28	287	48	49	33	19	4	15	37	37	11	144	80	12	7	5	2	20	29	39	28	31	12	3	1
"aph(3'')-Ib_4_AF313472"	210	321	274	317	341	3	48	7	22	110	47	75	18	27	149	21	15	42	434	262	19	63	126	1	185	129	1	121	139	137	83	130	222	60	372	124	258	151	146	164	16	60	128	14	68	29	226	77	227	212	1	16	23	38	6	103	4	109	14	3	1	5	69	202	215	139	92	103	49	81	98	728	495	363	333	36	67	59	67	295	183	197	127	74	770	620	685	101	50	2	5	0	1	22	112	60	38	424	72	103	112	6	3	4	8	28	31	172	1	41	19	23	20	247	29	42	43	10	2	7	38	23	8	169	53	12	5	4	3	21	39	24	22	17	9	2	2
"aadE-Cc_1_CP013733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_2_JF826500"	6	9	5	8	7	0	0	0	9	2	5	1	1	0	4	20	12	3	17	29	4	5	5	0	20	15	0	56	30	4	10	9	10	8	18	2	11	27	15	21	0	5	7	0	8	4	1	111	17	36	0	14	1	0	0	0	0	6	0	0	0	0	0	25	43	18	12	35	4	16	23	159	47	78	152	10	14	11	30	35	46	53	15	33	56	60	74	3	9	0	0	0	0	15	3	8	1	9	12	3	10	0	0	0	0	2	0	6	0	7	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_3_X74412"	9	14	7	5	4	0	1	1	0	2	2	2	2	0	1	9	2	10	28	13	4	23	20	0	25	68	1	17	21	18	76	9	17	6	54	13	98	31	20	23	1	4	23	0	6	3	0	29	58	16	0	41	4	4	1	3	0	40	0	0	0	0	0	18	55	36	17	19	12	7	12	40	92	27	59	15	22	17	10	8	41	46	13	14	48	34	73	3	3	0	1	0	1	5	36	133	28	137	148	89	166	0	0	0	0	0	1	59	0	39	7	0	0	0	0	0	4	0	0	0	3	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	0
"ant(2'')-Ia_4_AF458082"	3	5	1	4	3	0	0	0	1	2	0	0	1	0	2	13	0	3	6	7	1	6	1	0	6	22	0	13	5	4	15	3	6	1	18	3	12	1	7	1	0	2	10	0	3	1	1	18	4	4	0	10	1	1	0	3	0	10	1	0	0	0	0	1	19	7	2	7	2	4	5	19	17	13	20	3	11	7	3	7	11	17	2	3	10	13	20	1	2	0	1	0	0	3	15	21	4	14	32	3	15	0	0	0	0	2	0	8	0	5	0	3	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_5_AY139594"	4	9	4	5	4	0	0	0	5	0	1	0	1	0	4	13	1	6	10	12	5	13	6	0	8	42	0	21	11	9	39	6	11	3	36	7	36	7	7	7	1	3	7	0	8	2	2	22	17	10	1	14	1	0	0	3	0	11	0	0	0	0	0	9	31	20	8	15	2	5	8	35	69	13	33	7	14	14	6	6	28	29	9	13	27	24	49	0	1	0	4	0	1	2	20	47	5	59	68	24	35	1	0	0	0	1	2	15	0	16	7	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_6_AJ871915"	4	26	6	22	6	0	0	0	17	9	17	14	3	1	21	82	41	10	91	105	36	6	11	2	91	40	1	300	113	18	12	43	47	30	21	22	21	64	47	70	1	19	24	1	51	9	3	475	66	108	0	29	7	1	2	7	1	3	2	0	1	0	0	93	134	78	71	113	20	86	70	652	226	330	613	39	44	56	123	119	144	231	49	134	249	247	271	42	32	2	8	2	0	72	9	41	3	3	38	43	164	0	0	0	0	3	1	13	0	5	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"ant(2'')-Ia_7_DQ018384"	10	14	7	9	14	0	0	0	3	1	2	0	2	0	5	9	3	8	16	19	1	17	6	0	17	56	1	22	16	14	57	9	16	5	46	16	77	22	14	22	0	10	14	0	3	2	4	29	46	21	0	34	3	2	0	4	1	23	0	0	0	0	1	10	53	29	12	15	5	10	11	51	84	27	52	17	12	15	18	7	50	31	9	9	46	35	61	1	2	0	0	0	0	5	43	110	14	103	187	88	150	1	0	0	0	1	0	47	0	32	8	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	2	0	0	0	0
"ant(2'')-Ia_8_AY920928"	9	11	9	7	10	0	1	1	2	2	1	0	2	1	9	14	0	7	20	18	0	25	20	0	12	118	1	23	15	14	65	4	18	5	49	20	79	14	11	14	0	11	21	2	8	5	1	21	43	9	0	29	3	3	1	5	1	17	1	0	0	0	0	13	50	38	11	12	0	11	11	24	81	30	45	17	17	17	8	9	56	40	14	13	37	28	70	1	1	2	1	1	0	4	60	138	18	135	164	88	154	0	0	0	0	1	2	55	0	48	7	0	1	1	1	1	3	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0
"ant(2'')-Ia_9_HM367610"	10	18	4	19	11	0	1	0	26	4	8	18	0	1	10	65	23	7	57	64	16	10	12	1	68	37	0	187	97	12	21	28	26	32	34	11	27	33	28	34	1	13	30	1	37	9	4	333	65	77	0	24	4	2	2	7	1	11	3	0	0	1	0	63	108	58	47	94	21	68	53	396	186	232	442	24	39	37	69	72	102	178	36	87	170	181	211	23	22	0	5	0	0	52	11	34	4	30	41	21	46	0	0	0	0	2	1	14	0	10	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_10_HM367617"	7	11	11	1	13	1	0	0	26	2	5	12	1	3	17	60	23	4	50	68	17	8	6	3	62	33	0	172	95	16	11	18	32	25	26	11	10	37	41	44	0	14	26	1	39	3	3	283	48	62	0	23	4	1	2	2	0	5	3	1	2	1	0	58	83	67	40	85	14	43	52	397	142	209	412	22	40	43	66	60	83	183	48	95	132	166	205	28	20	0	5	0	0	44	3	8	3	4	7	2	7	0	0	0	0	2	2	5	0	3	3	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0
"ant(2'')-Ia_11_HM367620"	10	14	5	5	5	0	0	0	9	7	4	8	0	0	3	20	6	0	31	34	14	6	5	0	19	23	0	69	43	5	10	13	19	10	8	6	7	13	11	21	0	10	10	1	14	0	3	143	22	36	0	11	0	1	1	4	0	5	0	0	0	0	0	16	28	26	27	43	10	22	21	150	84	106	201	10	20	17	37	27	56	83	17	54	65	63	96	8	4	1	1	0	0	15	0	6	4	4	8	1	7	0	0	0	0	0	0	7	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
"ant(2'')-Ia_12_HQ880250"	13	16	15	7	6	0	1	0	6	1	3	3	2	0	12	17	3	13	33	22	5	28	37	0	31	127	1	26	21	29	77	18	33	12	75	26	143	17	20	29	1	5	30	4	13	4	3	35	69	15	0	71	1	3	4	4	0	48	4	0	0	0	0	24	90	64	17	26	9	10	13	64	154	37	74	23	36	33	10	15	86	61	17	24	72	66	112	8	4	0	2	0	0	5	72	224	25	182	287	126	225	0	1	0	0	1	4	80	0	55	11	2	2	1	1	1	5	0	0	1	0	1	0	0	1	1	0	0	0	3	3	1	2	0	0	0	0
"ant(2'')-Ia_13_DQ176450"	13	32	9	10	13	0	0	0	12	3	9	13	1	1	6	52	15	9	50	52	18	13	11	0	51	57	1	130	69	19	39	34	55	22	40	21	44	59	52	33	1	18	39	0	20	6	3	217	50	54	0	32	3	3	2	6	0	15	1	0	1	1	2	52	94	55	43	77	22	35	40	330	160	174	353	35	46	31	57	41	103	156	47	70	130	149	164	29	15	0	4	1	0	30	40	113	15	55	119	89	345	0	0	0	1	7	1	55	0	18	2	1	0	0	0	0	3	0	0	0	6	2	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0
"ant(2'')-Ia_14_DQ266447"	13	7	8	12	9	0	1	0	3	0	1	1	3	0	5	17	1	10	36	24	1	33	27	0	28	120	1	29	22	28	94	16	20	10	87	24	109	20	13	18	1	12	27	0	11	3	4	39	63	20	0	55	0	1	1	1	1	46	0	0	0	0	1	22	93	51	11	33	12	14	15	42	148	39	79	18	34	34	13	8	78	54	16	22	59	43	86	6	4	0	1	0	0	3	88	163	30	169	229	117	222	1	1	0	0	2	0	66	0	73	7	2	0	0	0	0	7	0	0	0	2	1	0	0	0	0	0	0	1	2	4	0	3	0	0	0	0
"ant(2'')-Ia_15_EF205594"	18	7	9	10	18	0	0	0	0	0	3	3	7	2	11	19	7	14	38	40	1	32	20	1	34	131	0	28	48	30	82	9	30	8	71	29	153	21	14	26	0	15	37	0	14	10	2	38	95	19	0	51	1	2	1	2	0	39	2	0	1	0	0	32	104	71	14	26	4	12	12	54	151	31	83	31	33	40	15	12	77	86	26	24	74	50	112	2	2	0	1	0	0	9	110	230	39	213	310	135	213	1	0	0	0	5	2	97	0	81	13	0	0	3	1	1	11	0	0	0	2	2	1	0	0	0	1	0	1	2	2	1	4	1	0	0	0
"ant(2'')-Ia_16_HQ386848"	10	8	15	7	10	0	0	0	1	0	2	3	0	0	2	5	2	14	27	20	2	26	21	0	21	108	0	15	27	11	46	10	24	6	53	21	72	13	21	17	0	4	21	1	5	1	1	26	36	8	0	38	1	0	2	0	1	20	2	0	0	0	0	14	52	42	7	18	5	5	5	31	81	16	60	24	13	28	7	14	60	34	8	14	51	39	83	3	3	0	1	0	0	2	67	149	20	140	165	84	139	0	0	1	0	3	1	44	0	53	7	1	1	0	0	0	2	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0
"ant(2'')-Ia_17_JTTZ01000034"	5	14	6	6	4	0	0	0	8	1	4	5	1	3	14	29	12	7	26	42	6	5	4	0	22	14	2	82	189	17	9	17	16	17	15	5	7	22	28	16	1	9	15	1	17	3	0	138	26	35	0	8	2	3	2	4	0	5	0	0	0	0	0	36	42	20	22	44	6	13	27	168	74	108	169	12	20	26	33	20	61	74	11	53	78	60	88	10	14	0	3	0	0	18	1	7	0	1	4	8	30	0	0	0	0	4	4	4	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ant(2'')-Ia_19_GQ466184"	11	27	4	15	12	0	0	0	8	4	9	7	1	0	5	19	16	5	41	54	11	4	9	0	23	18	1	86	45	6	11	16	29	18	19	15	10	36	26	24	1	11	22	0	17	3	0	160	27	36	3	9	1	1	2	5	0	6	0	1	0	0	0	27	49	28	21	39	8	22	29	232	82	125	257	6	16	17	39	42	58	92	28	53	98	88	113	16	8	0	7	0	0	25	9	29	1	10	31	40	146	0	0	0	0	1	1	7	0	7	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
"ant(2'')-Ia_20_AY139599"	190	103	130	94	323	0	1	1	3	0	3	1	2	0	1	9	24	3	14	5	2	9	1	1	10	20	1	54	12	8	5	44	107	7	9	25	4	132	114	49	0	6	58	0	20	6	1	15	3	4	0	1	29	0	1	1	0	7	0	1	0	0	0	1	9	3	4	15	1	5	2	14	119	7	22	23	6	2	6	3	25	23	32	5	16	15	29	0	3	0	0	1	3	3	144	500	56	102	525	876	2152	1	0	0	1	0	2	94	0	41	6	0	0	0	0	0	0	1	0	0	32	20	6	0	6	0	0	0	0	5	2	0	3	1	0	0	0
"ant(2'')-Ia_1_X04555"	13	9	10	27	17	0	0	0	4	0	3	2	5	1	11	32	1	19	63	34	8	46	31	1	44	165	0	37	38	33	121	18	38	20	122	32	187	24	21	36	2	22	24	1	14	10	5	36	98	19	0	68	3	4	2	6	0	38	2	1	0	0	1	40	118	84	27	35	12	15	13	69	194	39	84	30	49	36	23	16	110	61	37	30	95	77	145	2	2	1	7	0	0	4	110	280	57	264	450	179	285	0	0	1	0	5	2	97	0	121	8	1	0	0	1	0	11	0	0	0	4	0	0	0	3	1	0	1	0	1	3	0	1	0	0	0	0
"aph(3')-VI_1_KC170992"	159	379	43	430	66	0	4	1	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	2	0	0	38	142	59	0	1	86	1	0	0	2	18	18	34	1	2	6	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	4	5	0	0	0	1	3	0	47	0	52	4	16	0	13	0	0	0	0	0	0	6	3	2	43	0	2	7	0	2	0	1	0	4	1	0	0	0
"aph(3')-XV_2_GQ626879"	106	55	103	46	223	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	2	14	0	5	5	1	14	1	4	3	3	1	0	11	7	6	1	2	4	2	0	0	0	0	0	0	0	0	0	4	9	2	0	0	1	0	0	3	0	21	16	0	0	0	0	0	1	0	2	2	0	1	0	0	0	0	1	2	0	0	1	0	0	3	3	1	0	0	0	0	0
"aph(3')-XV_3_EU165039"	47	18	33	15	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	0	0	2	1	1	0	0	0	0	3	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"aph(3')-IIIa_1_AF330699"	30	21	71	11	0	4	5	2	0	0	0	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	17	0	2	5	0	0	0	1	1	2	17	0	6	23	0	1	4	0	0	0	0	0	10	21	0	0	0	0	1	2	0	0	0	0	2	6	3	14	0	1	5	4	4	2	2	1	6	1	0	2	17	4	7	3	0	4	2	3	0	0	0	0	0	0	0	7	11	2	21	3	7	5	0	1	0	3	8	7	7	0	45	11	89	0	9	3	2	2	9	0	9	2	1	0	25	1	9	1	4	0	20	2	4	9	6	0	0	0
"aph(3')-IIIa_2_AJ490186"	25	22	57	13	2	8	6	5	0	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	7	12	0	2	3	0	0	0	2	2	1	7	0	13	14	0	0	3	1	0	1	0	0	13	12	0	0	0	0	3	0	0	0	0	0	0	6	2	6	3	1	2	6	1	1	0	1	1	0	1	5	15	0	1	0	1	0	2	6	0	0	0	0	0	0	0	0	1	2	22	3	10	1	1	0	1	9	9	3	5	0	35	12	75	2	7	0	4	0	7	0	9	0	4	0	25	0	3	5	2	0	14	2	2	5	8	0	0	0
