"Cluster_name"	"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"507"	"kgmB_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"607"	"sgm_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"112"	"aph(3')-VI_2_clust"	0.0124398163699474	0.0245999203165955	0.00150697325558854	0.0350609535928679	0.00562258119477822	0.000404333191554162	0.000408083498123545	0.000165710602573249	0	0	0	7.01919430588373e-05	0	5.60387992268101e-05	0	0	0	5.28440387120329e-05	0.000103290624672186	3.47775972654872e-05	0	0	0	0.00283265276091675	8.53407812560611e-05	0	0	0.001636420051317	0.00562430221748859	0.00151580551485712	0	6.10821697973262e-05	0.00264035337060148	3.57757981836116e-05	0	0.000384911470361817	4.37763901988642e-05	0.000513931138033093	0.000631305367325438	0.00093772811902055	3.90181809521348e-05	0.000135522461087893	0.000197022150918968	0	0	0	0	0	0	7.96273028577929e-05	0	0	0.000357598147920242	0	6.62425423371573e-05	0	8.82316206086148e-05	0	0	0	0	0	0	4.23146439992065e-05	3.2723820306278e-05	0	0	0.000141456747303136	0	0	0	0	0.000324816908196512	0	4.12080266813945e-05	0	0	6.05928975681001e-05	0	4.63431911921455e-05	7.33839682714406e-05	0.000257702954673146	0	0	3.73238869968425e-05	0	0	0	0	0	0	0	0	5.0558474158382e-05	0.00077403076520983	0.00364973629874889	7.25247343487267e-05	0.000202798468363627	8.78058737568199e-05	0.00399142620915592	0.000789306435410132	0	0	0	6.96177353441105e-05	0.000734277404281696	0.00110505166475316	0.00281998735703014	0	0.00157082285133874	0.000171875191824991	0.000592158365415544	4.74594114170086e-05	0.000967751149704362	0	0	3.48469584941045e-05	4.95087382923086e-05	0	0.000104665569717124	0.000606881518487367	0.000350677644698648	0.000342137068107493	0.0193854053854618	0.000111470131795335	0.000121819868599078	0.000421793465816652	8.26541204152457e-05	0.000190934575151973	0	4.33306040680122e-05	0	0.000241579346265672	0.000116433270882761	0	0	0
"108"	"aph(3')-IX_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25537773952423e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73823473439025e-05	0	0	0	0	0	0	0	0	0	0
"86"	"ant(6)-Ia_5_clust"	0.00755665086159271	0.00176591484082352	0.00349489828251734	0.00246106849574999	0	0	0.000481484655376789	7.10969581997438e-05	0.00014593167138007	0.000277338658235571	0.000225672609886735	6.02307102155039e-05	0.000174401331755749	0	8.70210553941852e-05	0.000515161920383655	9.41623731070306e-05	0.000272068318121358	5.3179331514393e-05	2.9842162670055e-05	0.000116230064279754	0.000174761137271945	0	0	0	2.49623453556365e-05	0	0.000156020980323586	0.00117847456088294	0.00133894682442243	9.66815089105696e-05	0.000183448100711442	7.94964827000619e-05	0	0	0	1.87819495902718e-05	0.00056447618065153	0.00070839546168531	0.00121486552402714	6.69618947033337e-05	0.000949700854928362	0.00104818385241378	0.000284129486293889	0.000249742432844827	0.000432616485008476	0.000334213383363341	0	2.41101129524349e-05	0	0	0.00107279050133966	0.00230137421928868	0	0	0.000101078063178909	7.57103015123428e-05	2.77151128278644e-05	0.000395764624643274	0	0	0	4.23542354235423e-05	0.000108928786532611	0.000280798458073672	0.000441304875473221	0.000541663739773082	0.000283224730573936	0.000755747254562316	0.00153100174601079	0.0014034086592634	0.000333686765037633	0.000661961850862529	0.000253646654480921	0.000636480412108668	0.00195220498122475	0.000367100632056705	0.000467945149535823	0.00160300497284109	0.000914627997785578	0.000503757934008569	0.000691035150732446	0.00216259493766354	7.01432292858731e-05	0.000128108391012265	0.000140790677243612	0.000187056356071734	0.000730738440283155	0.000860743346308319	0	0	0	0	0	0.000249069305636827	0.000178231776106764	1.55581113289348e-05	0.0020385022845415	0.000226034922542309	0.000299686291281509	0.000130248586701342	0.000515532724820599	0.000151103230194586	0.000286855641202454	0.000716855888691831	0.000242335776990659	0.000368755781050742	0.00129756915744153	0	0.00347616521209928	0.00113070808263305	0.00764393263779342	2.03621237102677e-05	0.000125820231484715	5.63296122137816e-05	6.96806724818355e-05	0.000239213444447978	0.00135944786333996	0.000225768845541271	0.00139208662033007	9.91916987626689e-05	0.000188069693939044	9.78609875775008e-05	0.00167299409172359	2.39127345435537e-05	0.000271782941164939	0.000217160992301643	0.000248235147121695	0.000327676498610646	0.00107275836066706	0.000780808904987942	0.00143221117329317	0.000858796921661087	0.000965794128114429	0	0	0
"68"	"aadA13_2_clust"	0.000662135688566394	0.000982384694191299	0.0021497566052086	0.00188800244660152	0.000678488401857578	0	0.000249299129492767	0.000161972769432499	0.0094751349488917	0.0163223184010446	0.00164520422967051	0.00651782328403489	0.00778747841376722	0.00104072055706933	0.0156122643460489	0.00297923889063977	0.000214520293619776	0.0072312895079624	0.000908646848619986	0.00363726599972126	0.000330993510119976	0.00218977018995261	0.00326935289177353	0.00553751667547635	0.0095094013399611	0.00139329301313961	0.000176853423882286	0.0031279273829685	0.00268479542817693	0.00102405702076261	0.000176207501954301	0.00161201816532793	0.000882904075250593	0.00157359713815134	0.00155459673054175	0.000347288544687353	0.000320917146194681	0.00174813869809151	0.00142399706915512	0.00163545977414317	0.00129669443464989	0.00216360420333303	0.0015791399464633	0.00194190754166274	0.00265515639129764	0.0322286270309209	0.00176074541395038	0.175823206219818	0.0010436234606554	0.00389155991410266	0.000635647088736334	0.0028159435536145	0.00180591545879521	0.000902490052098289	0	0.000172706690657196	8.62414336775935e-05	0.000789255562673206	0.00214136930833771	0	0	0	0	0.0178262368667334	0.0100754920416698	0.00784195445634143	0.0120316549114634	0.0078350729709256	0.00614907137842056	0.00560181295037303	0.00716956686215627	0.00859980416116491	0.00642917677313773	0.00794552912955743	0.0036250670088144	0.00313941499855516	0.00278775667952836	0.00236904561920391	0.0249746852863012	0.0381860926522348	0.00433958579289384	0.00431361806647437	0.00373758305793756	0.0417876969988836	0.00120390582869514	0.00120280757156432	0.00131396541849637	0.00513905722975205	0.00454112793548971	0.00592880049586331	0.00196907478546035	0.000160045161834758	0.000151388473144029	0.000444762517032383	0.000378285712320594	0.00153717727846322	0.000212666514255665	0.000566354476633115	0.00120155406193543	0.000195069701951229	0.000326404916898927	0.000734052704984218	0.00137697078944239	0	0.000476331873407072	0.00690110342370015	0.00654076110674697	0.000719055292083528	0.00337972777828986	0.000781163718447047	0.00162398364205568	0.00045297501636887	0.000115972245943818	0	0.000609566875027707	0.000264576989498699	0.000340609368739368	0.000290351999007524	0.000257172782703026	0.000153457038307062	0.000310719860879676	0.000471305481126942	0.000445892920841846	0.00353916419296414	0.00035410624574082	0.000333401745639581	0.000247367596493977	0.000242369225277788	0.000186627780223733	0.000610988314440072	0.000296472554149557	0.000660340114002247	0.000607191912203729	0.000834584347680942	0	0	0.000418458190796012
"71"	"aadA2_1_clust"	0.0248445756087677	0.0423493675984404	0.0189421178219643	0.0478924887629047	0.00847023181165149	0.000404333191554162	0.00104748055917156	0.000806494133952273	0.00897401540562216	0.0125976964212258	0.0233908780903666	0.0336644812967339	0.00322050352932978	0.00821489981912325	0.0140134326127084	0.00871744091944317	0.00501291172144885	0.00373454083105601	0.0123010638218908	0.0165405865851516	0.00286327131826583	0.0271209836104309	0.0112711184283528	0.0138996186341954	0.0158752325166849	0.0207103982244326	0.00125009399202948	0.0167988475320912	0.0146014993892567	0.00733797319587251	0.0200089317487966	0.00888963721157515	0.0120252685447125	0.00993583742238317	0.0124087228555422	0.00741624298206284	0.00810919726797424	0.0139902734861191	0.0135315985364563	0.00824676998789255	0.00731666902295941	0.00625065573413035	0.00662109569903203	0.00604879554454689	0.024596010948033	0.00592371574981825	0.00911532676137021	0.238221066014605	0.0261869209896762	0.0116990087951975	0.000944858281814804	0.020718412753543	0.00274197281170445	0.00430159459777542	0.000258804737918981	0.00120561213276445	0.000860353789700887	0.00902645646461901	0.00507165101570288	0	9.33854860649173e-05	0.000137485663801453	0.000194444444444444	0.0235405889941992	0.0248115263778074	0.0249263630352456	0.016046233640095	0.0139005238594463	0.0229149373299259	0.0191346308907993	0.0202623768780859	0.0224592287890907	0.023815776083035	0.0213443279655804	0.0117854956308788	0.0163862079913053	0.0315595744089785	0.0311751769522455	0.0155562964371682	0.0225062397796712	0.0250905664591108	0.0213031653536785	0.0270857798973652	0.0139198082310739	0.022058013276963	0.019258603431624	0.0247224998246308	0.0133744559144004	0.00875635849029437	0.0148817729462891	0.000790253817258783	0.000562984038684818	0.000376309750696885	0.00932530263405273	0.00443790204154803	0.0015195352671682	0.000620816435423435	0.00429589111741454	0.000985820491724296	0.000855359612814379	0.00250209877185706	0.00116875221477732	0.00361601275800348	0.00164616021371863	0.000548503369377841	0.00415246953653476	0.0055898392652124	0.0323812890415387	0.00340533177661024	0.00638970698850938	0.00409573869812107	0.00236534555054233	0.0002091501334308	0.000603527346936185	0.00112272556247819	0.00098224978263366	0.00177191504100325	0.00188604717304033	0.00334237694312321	0.00158561541655877	0.000594808942413562	0.000129511630144387	0.00044927089751489	0.00617495624972419	0.000326629201121071	0.000858540026317311	0.000438957355767633	0.000644415891202847	0.000369884079569298	0.00161922794383917	0.00178508958274129	0.00121060543346281	0.000914251582852677	0.00171222433415038	0.000187100740384358	0.000605986199254558	0.00126488498581522
"73"	"aadA7_2_clust"	6.01941535060358e-05	0	0	5.72121953515611e-05	6.78488401857578e-05	0	0	0	0.000886562334399223	0.00252732672016175	0.000565538953949238	6.86086661477357e-05	0.000238392196339813	0	0.000198250975822843	0.00225699915957559	0.000643560880859329	0.00635320435342411	0.000242305826298663	0.00146170502792536	0.000330993510119976	0.000955536082888412	0.000161849153058096	0	0.000291955304297051	0.000853036538656902	0	0.000177723146759574	0.000671198857044232	0.00037040360325456	0.000132155626465726	0.00113438315337891	0.000226385660320665	0.00034968825292252	0.00108821771137922	0.000144703560286397	2.13944764129787e-05	0.000462151609840286	0.000332265982802862	0.000503218392044052	0	0.00136881082251682	0.00100140581970844	0.00480082697799956	0.000711202604811867	0.000887026432043695	9.51754277811017e-05	0	5.49275505608103e-05	0.00607083346600015	0	0.000212524041782227	5.82553373804905e-05	5.01383362276827e-05	6.47483496528605e-05	0	0	9.47106675207847e-05	0.00146514742149422	0	0	0	0	0.000248161070070534	0.000575742402381131	0.000502689388227015	0.000220359980063432	0.00281140853662624	0.000368944282705234	0.000528472919846512	0.000532873212727831	0.000855229143099273	0.000714352974793081	0.00086678499595172	0.00032222817856128	0.000850258228775355	0.00188173575868164	0.00136220123104225	0.000235610238550012	0.000135893568157419	0.00114765905266614	0.000251890106071496	0.000467197882242195	7.98999942617277e-05	0.000693157901369932	0.000521216614344537	0.000497176104295924	0.0010857163161448	0.00144490434311036	0	0	0	0	4.94180574480425e-05	6.3047618720099e-05	2.90033448766646e-05	0.000106333257127832	0.000849531714949673	0	2.43837127439036e-05	0	0.000440431622990531	0.000516364046040896	0.000653513227701832	0.000340237052433623	0.00182189130385684	0.00180020947892118	0.000279632613588039	0	0.00156232743689409	0.000111998871865909	7.54958360614783e-05	0	0	0.000160412335533607	0.000185203892649089	0	0.000435527998511286	0.000771518348109079	0.000358066422716478	0.000141236300399853	8.5691905659444e-05	0	0.000598935478809316	5.44778839601261e-05	0.000119072052014136	5.49705769986615e-05	4.03948708796314e-05	9.33138901118664e-05	0.000539107336270651	0.000508238664256383	0.000233061216706676	0.00020239730406791	0.000189678260836578	0	0	0.000104614547699003
"75"	"aadD_1_clust"	0	0	0	5.92157352665964e-05	0	0	0.000156036706289465	0	0	0	0	0	0	0	0	0	0	0	2.1146112137613e-05	3.55991153111286e-05	0	4.16949799948027e-05	0	0	0	0	0	3.67893829089857e-05	3.34718590127045e-05	4.56356454218217e-05	0	0	4.74162091695251e-05	0	0	0	0	8.39257626065868e-05	0.000223110616504762	0.000112707259733449	0	4.62412596887825e-05	0.000140467093105928	0	0	0	0	0	0	0	0	0.000110632766411697	0	0	0	6.02886872897824e-05	0	0	0	0	0	0	0	0.000257862762077336	0	0	0	0	0	5.5344014440619e-05	0	0	0	0	0	0.000136988909057689	0	0	0.000367951958758872	4.74379122439285e-05	3.75587239184539e-05	6.59476065108445e-05	4.44791111941388e-05	0.000250047642815954	0	0	0	0	0	0	0	0	0	0	3.30131231880833e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00713177539948724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181801771633308	2.85258211287275e-05	0	0	0	0	0	0	0	0	0	0	0	0
"91"	"aph(2'')-Ib_2_clust"	0.000106744298884037	8.29569297317097e-05	0	0.000456553318905458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52119688091929e-05	0	0	0.000141697536487116	9.65954494761892e-05	0	0	0	0	0	0	1.89697690861745e-05	0	0	0	0	0	5.12257592389316e-05	0	0	0	0	0	0	0.000552082633147364	0	0.000518204455212329	0	0	5.74102033588697e-05	5.10444219053491e-05	0	0	9.99305677224266e-05	0	0	4.05668826721458e-05	0	0.000220036148795874	0.000453770308247054	0.000237716226254908	0.000820620565756219	0.000367787542988154	0.000654261194663948	0.00178060142460285	0.00188992366114137	0.000716175219462021	0.00168904792262186	0.000576412022307894	0.00067855883935363	0.00434939786258162	0.00241001564945227	0.00173295687044766	0.00788626736799981	0.00144590756519494	0.00146278710087738	0.00209383650671931	0.00267378763758366	0	0.000194084212383581	0.000533244690060181	0.000346366019326161	0.000545512131289642	0.000274531825190969	0	0	7.09533550800759e-05	0	0	0	0	0	0	0	6.48606758987837e-05	0	0	0	0	6.03353706315625e-05	4.8951826952113e-05	5.32061912658928e-05	0.000425041572653819	0	0	2.48264165969431e-05	0	0	2.54156867599125e-05	0	4.69183194711026e-05	0	0	0	0.000181420320843015	0	0	0	0.00429672682585811	0	2.11154438905068e-05	2.43702891360733e-05	0	0	0	3.75531901922772e-05	0	2.99098238233689e-05	0	0	0	0
"121"	"aph(7'')-Ia_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"123"	"aph(9)-Ia_2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"117"	"aph(6)-Ia_2_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"120"	"aph(6)-Id_1_clust"	0.0644795896651677	0.0782476321873733	0.0270250291581656	0.0929659597706017	0.123868244786223	0.00942811059575966	0.0161403088022666	0.00657424004010856	0.0103125821968607	0.0274887331587268	0.0133069819780143	0.0243776019709505	0.00375593486467012	0.00925545489065985	0.0525766228437221	0.00771475331171953	0.0138283079444305	0.0116386118287813	0.0686821026924307	0.0542957570377908	0.0109969044303832	0.0144837072865965	0.0304751766730596	0.0237767923865106	0.0509349070374453	0.0285875598817361	0.00320851558140108	0.03298677558627	0.0293288213346334	0.0254393889730697	0.014952728916365	0.0292480710857724	0.0443524458134236	0.0201330580684309	0.0356727987617816	0.0169127359781044	0.0472311241484116	0.0263416883424026	0.0236119300539773	0.0257594807643967	0.00651860047428977	0.0138496369214635	0.019531448794559	0.00932266076254014	0.0230861661910605	0.00738584204343428	0.105053197047295	0.0256683359672137	0.0427070252170287	0.0742145668060471	0.00136794119060876	0.00654514952359433	0.00773221993268151	0.0106265713358528	0.00259673028817806	0.0217114647779	0.00107008653903775	0.0213690254758092	0.00731450947158137	0.000451422701692152	0.000267084957919604	0.00109208233892835	0.0300789500925171	0.0639280134255377	0.0369495345376067	0.0295650386321865	0.0280228253553343	0.0315954418984437	0.035462323128344	0.0271412581003403	0.0278458796906331	0.240966958649776	0.140075794357318	0.189835411964538	0.104110735989309	0.0166754213304729	0.0335355877673094	0.0248263017247365	0.0247443888767407	0.13798670036155	0.0435941678088173	0.043502533235912	0.0443683344203826	0.0448603104513375	0.168664637712238	0.164862673575727	0.155970132572775	0.020249134478805	0.0187241340344137	0.0311094210975377	0.00100304770976804	0.000916628879727078	0.000650026448064242	0.00924789025267807	0.0207060215530861	0.0126023941240949	0.00318116722272766	0.07308292527944	0.0238033187782668	0.0135736341694007	0.0241688136840909	0.00420920332453432	0.00229978870001761	0.00311756327699753	0.00324664767553557	0.0110703603686821	0.0119155762063269	0.0455819866728375	0.0290467754848502	0.00753860577243972	0.00409070651484975	0.00379656374339172	0.00420862909877517	0.0370610654423901	0.00664876927101829	0.00558344575469064	0.00913688036282632	0.00277089549137611	0.00515429722240086	0.00336892768072969	0.00534052056710118	0.00556409164849449	0.0064907009437408	0.0302620525315428	0.00928507412716831	0.0022283469492928	0.00107665952663969	0.00100355404617369	0.00196046225010149	0.00380746704192624	0.00732010964444393	0.00674867575400499	0.0046696293014715	0.00434747688668584	0.00745108489434707	0.000313143444915829	0.00169846116892445
"97"	"aph(3'')-Ia_2_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"98"	"aph(3'')-Ib_1_clust"	0.0556822872536879	0.077493534919155	0.0289236738607917	0.0913106637810916	0.133472846014977	0.00862979796899182	0.0147473458183826	0.00482292052265426	0.00984439808537421	0.0558656298340232	0.0119918046171529	0.0252638612964755	0.00528436035219919	0.00744814189723499	0.0441260068407481	0.00573479905859922	0.012988083150278	0.01630278030116	0.0518272271676054	0.0479100332478279	0.00880442736919137	0.0145817302051973	0.028240744681437	0.0247328636587507	0.0444599995484002	0.0279683519663173	0.00175533622211523	0.0312575226385891	0.025410386580488	0.0219286087542215	0.0135104472160745	0.0264590637752672	0.0364232564668008	0.0168333139960949	0.0318114189932163	0.0152241103949077	0.0401125676908025	0.0228154742830692	0.0231321593549843	0.0227255679063775	0.00552660503336955	0.0106058125020525	0.0167057140204575	0.0058357864078534	0.0206121375824431	0.00787474999558526	0.0958349082638984	0.0245772876541915	0.0488750673682309	0.0876019178156405	0.00189271036123729	0.00500977848492245	0.00809488344794577	0.0103011830946592	0.00186368943739614	0.0202273045012988	0.00154076113600118	0.0193021282802061	0.00984390667116442	0.000750116657752943	0.000277601989889519	0.000681160343375583	0.0283003731343284	0.0732359122111639	0.0351439177632572	0.0287388273532053	0.0260708879099524	0.0278585340397744	0.0367411603719866	0.0282721180634604	0.0275507019462519	0.209665168507121	0.121794220539804	0.160449018149884	0.0929886799098513	0.0162940128881789	0.0285687848227264	0.0246893448299871	0.0228590284240975	0.107139232831453	0.0394055480371008	0.040814186235454	0.0376027733769912	0.0346557281081035	0.155557047835795	0.145169897711906	0.142012417761035	0.0198999377129804	0.0166972714575104	0.0353073342962606	0.00136806613825641	0.000476552384866182	0.000826422896304904	0.00794598108787705	0.019930810841737	0.0111693179777269	0.00330691139455761	0.0698725042705299	0.0229147119796716	0.0140612136929826	0.0205573093998609	0.00495430795811736	0.00410008466408592	0.00551340823818598	0.00351205888750886	0.0112333483490856	0.0121500705428083	0.038103073817194	0.0201270355751888	0.00617593744772224	0.00347384560591555	0.00367168928069145	0.0038906092120585	0.0346241314777764	0.00557253299932046	0.00598733778325264	0.00588237463534809	0.00317003712349259	0.00382880374248162	0.0026908424453395	0.00510263565295349	0.00612377379548385	0.0054214256812058	0.0422070725850476	0.00851623488249808	0.00205639211023219	0.00109120697624209	0.000922148582244719	0.00185235035595197	0.00353155537148043	0.00697816743125151	0.00547461957552522	0.00401773752851224	0.00448065348397092	0.00506847528056135	0.000814011312431496	0.00134983994754908
"76"	"aadE-Cc_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
