"BFH12_S130"	"BH09_S83"	"BFH35_S153"	"BSE93_S121"	"BH47_S108"	"BH52_S112"	"BH36_S101"	"BFH33_S151"	"BFH9_S127"	"FH6_S167"	"BH10_S84"	"BFH15_S133"	"BFH22_S140"	"BFH31_S149"	"BH50_S111"	"BH30_S94"	"BFH32_S150"	"BFH6_S125"	"BFH8_S126"	"BSE100_S122"	"BFH20_S138"	"BFH21_S139"	"BFH14_S132"	"BFH24_S142"	"FH1_S162"	"BH34.B_S99"	"BH34.A_S98"	"BH06_S81"	"BSE79_S120"	"BH20_S88"	"BFH17_S135"	"BH31_S95"	"BH11_S85"	"BFH36_S154"	"BH22_S89"	"BFH38.B_S157"	"BH45_S106"	"BH61_S116"	"FH5_S166"	"BFH25_S143"	"BFH41_S160"	"BFH18_S136"	"BH59_S114"	"BH13_S86"	"BH03_S78"	"BH38_S103"	"BFH40_S159"	"BH33_S97"	"BH32_S96"	"BFH13_S131"	"BFH4_S124"	"BFH10_S128"	"BFH39_S158"	"BFH19_S137"	"BH37_S102"	"FH8_S169"	"BH04_S79"	"BH25_S91"	"BH01_S76"	"BFH23_S141"	"BH58_S113"	"BFH38.A_S156"	"BH14_S87"	"BSE74_S119"	"BH05_S80"	"BFH1_S123"	"FH3_S164"	"BH63_S118"	"BH48_S109"	"BFH34_S152"	"BFH28_S146"	"BH07_S82"	"BFH11_S129"	"BH44_S105"	"FH10_S171"	"FH9_S170"	"BFH27_S145"	"BFH29_S147"	"FH7_S168"	"BFH16_S134"	"FH4_S165"	"BH02_S77"	"BH29_S93"	"BH39_S104"	"BH60_S115"	"BH62_S117"	"BH27_S92"	"BFH26_S144"	"BH35_S100"	"BFH37_S155"	"FH2_S163"	"BFH42_S161"	"BH46_S107"	"BH24_S90"	"BH49_S110"	"BFH30_S148"
"fexA_1_AJ549214"	0	0	0	5.31089529638965e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47100917682761e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59971867013401e-08	0	0	0	0	0	0	0	0	3.05176405237401e-08	0	0	0	0	0	0	0	0	0
"fexA_2_AM408573"	0	0	0	2.65544764819482e-08	0	0	0	0	0	0	0	0	0	0	0	2.95246182171618e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"pexA_1_HM537013"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"catA1_1_V00622"	0	4.03581804659626e-08	1.6946771884189e-06	7.96634294458447e-08	5.15834391857179e-07	0	1.6637217059428e-06	2.96812618335481e-07	2.92889818482121e-08	0	3.53603763362421e-08	3.23973102457142e-08	1.21895056247672e-06	1.04198781056609e-06	5.91628011843747e-07	1.0038370193835e-06	3.74151054854142e-07	3.14204865782836e-08	1.04916039191037e-06	0	3.37813709645795e-07	1.07227170249779e-07	5.93480280831308e-08	0	9.41546177002396e-08	5.27737486486622e-07	7.00245166889431e-07	0	3.52447724777237e-08	0	4.80630194621104e-08	4.45539163872691e-07	0	2.50299892538969e-06	1.36409904122935e-07	2.49091693962396e-06	1.14976704569887e-07	1.54501789340215e-06	1.22463470723864e-06	7.93524968511111e-07	1.55903439645621e-06	1.95883308552136e-07	1.94559544429747e-07	4.85941284755866e-07	2.53505393358932e-07	5.04076702327333e-07	1.10348362024703e-06	8.44041049092382e-07	5.79523530393905e-07	3.1457363004757e-08	6.43878642526111e-08	6.25570207243903e-08	9.92351278191359e-07	2.98844601888364e-05	1.82612996585228e-07	3.53533382318919e-08	0	5.04896211592837e-07	7.29733574636767e-08	2.70356088801347e-06	5.24829127375725e-07	2.39862890818084e-06	0	0	0	9.58560717248808e-08	0	2.46708294579572e-06	8.53862755565392e-07	3.68965667140911e-07	1.11538860968166e-06	1.16078052275287e-07	2.87321938613476e-07	4.16317133739798e-07	3.61543356279285e-06	0	2.67891523863964e-08	8.95954987221442e-07	7.57879598396569e-08	0	4.12878301808423e-08	2.76183791150207e-06	1.62014005358555e-06	2.11774303992102e-07	5.73950048782884e-07	1.62124426606434e-06	6.68336327469908e-06	1.10297739805545e-06	3.38479837202276e-07	2.86345692109796e-05	7.9130445035162e-08	2.70448612856894e-08	6.99732772054352e-08	0	5.66015922876934e-07	1.81598880883046e-06
"catA2_1_X53796"	0	0	2.75800405174055e-06	2.65544764819482e-08	0	0	6.93217377476168e-08	2.07768832834837e-07	0	0	0	9.71919307371425e-08	9.62329391428988e-08	2.59520089069118e-05	2.6892182356534e-08	6.20016982560399e-07	1.15123401493582e-07	3.14204865782836e-08	2.91433442197324e-08	0	2.81511424704829e-08	8.0420377687334e-08	0	0	2.82463853100719e-07	1.64917964527069e-07	1.84275043918271e-07	0	0	0	2.40315097310552e-07	8.91078327745381e-08	0	4.7525296051703e-07	0	1.70610749289312e-07	3.83255681899624e-08	5.23734879119371e-08	1.11330427930786e-07	2.64508322837037e-07	2.46163325756244e-07	0	6.48531814765824e-08	4.5123119298759e-07	0	7.20109574753333e-08	8.94716448848941e-08	0	2.13508669092491e-07	0	0	0	1.66285889859093e-06	6.88129017506101e-07	0	7.07066764637838e-08	0	0	0	1.86452475035412e-07	1.10490342605416e-07	8.88381077104015e-08	0	0	0	0	1.29833789055343e-07	0	9.02654913026272e-07	6.70846667528928e-08	6.02912761990088e-08	0	3.19246598459418e-08	0	0	0	0	8.39957800520102e-08	1.13681939759485e-07	9.88805274050019e-08	2.89014811265896e-07	2.07950148630744e-06	6.65414664865495e-07	4.23548607984205e-08	5.73950048782884e-08	1.38963794234086e-07	1.525882026187e-07	2.98101999474446e-08	6.1541788582232e-08	7.54368453417685e-07	0	0	1.74933193013588e-07	0	1.92445413778158e-06	7.69486783402736e-07
"cat_4_AY238971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14320188924035e-08	0	0	0	0	0	0
"catQ_1_M55620"	2.9032562636016e-06	8.07163609319253e-08	1.12978479227926e-06	1.32772382409741e-07	1.95474085335352e-06	1.9010417600214e-07	2.47478603758992e-05	6.38147129421284e-06	4.10045745874969e-07	3.97052567615869e-08	0	1.00431661761714e-06	1.32159903089581e-05	1.367609001368e-06	8.63239053644741e-06	5.99349749808385e-06	1.12245316456243e-06	1.66528578864903e-06	8.16013638152508e-07	2.82567397198519e-08	3.09662567175312e-06	1.60840755374668e-07	5.93480280831308e-08	5.26927302474714e-06	2.82463853100719e-07	5.24439127196081e-06	5.41768629119717e-06	7.92575055431114e-07	7.04895449554474e-08	3.49947584850741e-08	2.88378116772662e-07	3.50490808913183e-06	0	1.26734122804541e-07	0	5.32305537782655e-06	3.06604545519699e-06	5.76108367031308e-07	3.71101426435952e-08	7.60461428156481e-07	1.36483888391517e-05	5.7589692714328e-06	4.60457588483735e-06	1.38840367073104e-07	6.02075309227463e-07	1.04415888339233e-05	1.04980063331609e-05	4.89543808473581e-06	6.10024768835689e-07	3.77488356057084e-07	8.37042235283944e-07	2.06438168390488e-06	2.0168869221619e-05	3.63725337824653e-06	5.34143015011793e-06	0	3.22991573795823e-08	7.76763402450518e-08	7.29733574636767e-08	1.5537706252951e-07	4.11576526205174e-06	5.50796267804489e-06	1.57414244359877e-07	2.51774779302411e-08	1.0287373522507e-06	1.66150524323127e-06	2.59667578110685e-07	9.86833178318288e-06	3.73260004575729e-06	7.37931334281821e-07	2.56237923845788e-06	4.64312209101146e-07	1.78778095137274e-06	2.67136827483037e-06	0	0	2.67891523863964e-08	4.17179040924984e-06	0	1.5952725088007e-05	8.25756603616847e-08	4.54890950129753e-07	7.29063024113499e-06	7.454455500522e-06	3.90286033172361e-06	1.43595920708556e-06	6.65284563417534e-06	5.96203998948892e-07	6.1541788582232e-06	2.01164920911383e-06	1.31884075058603e-07	2.97493474142584e-07	1.9207664592892e-05	0	6.31107754007782e-06	1.0957491795655e-05
"cmrA_1_Z12001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cmx_1_U85507"	2.04454666450817e-07	1.61432721863851e-07	1.99373786872811e-07	1.03562458279598e-06	6.51580284451174e-07	1.08630957715508e-07	3.43142601850703e-06	6.2330649850451e-07	2.92889818482121e-08	3.97052567615869e-08	4.56148854737523e-06	2.23541440695428e-06	3.84931756571595e-07	3.25621190801905e-08	4.30274917704544e-07	3.54295418605942e-07	1.72685102240373e-06	2.51363892626269e-07	2.04003409538127e-07	0	3.09662567175312e-07	9.38237739685564e-07	4.74784224665046e-07	0	1.60062850090407e-06	6.26688265202864e-07	4.05405096620197e-07	2.53624017737957e-07	0	0	8.65134350317987e-07	1.78215665549076e-07	3.29931214620651e-08	1.26734122804541e-07	0	1.97908469175602e-06	4.98232386469511e-07	1.57120463735811e-07	0	1.09109683170278e-06	1.17611366750205e-06	1.56706646841709e-07	1.29706362953165e-06	3.47100917682761e-08	3.80258090038398e-07	5.40082181065e-07	1.04383585699043e-06	3.37616419636953e-07	4.17866966652447e-06	8.80806164133196e-07	6.11684710399806e-07	1.87671062173171e-07	1.60921828895896e-06	2.70336399734539e-07	2.28266245731535e-07	0	0	3.88381701225259e-08	4.3784014478206e-07	4.6613118758853e-07	8.28677569540619e-07	1.98405107219897e-06	1.96767805449846e-07	0	6.74000334233218e-07	1.27808095633174e-07	2.23963286120466e-06	2.46708294579572e-06	7.31882361913193e-07	1.878370669081e-06	2.0197577526668e-06	0	1.27698639383767e-07	8.67327361957912e-07	3.61543356279285e-06	4.22708777873258e-08	2.67891523863964e-08	3.30383401537907e-06	3.78939799198285e-08	5.60322988628344e-07	3.71590471627581e-07	1.29968842894215e-07	8.67932171563689e-07	3.81193747185784e-07	3.73067531708875e-07	2.77927588468173e-07	1.43432910461578e-06	8.94305998423338e-08	2.76938048620044e-07	7.22936434525282e-07	5.27536300234413e-06	5.40897225713789e-08	2.44906470219023e-07	0	4.86773693674164e-06	1.35429673878882e-06
"cfr(B)_1_KM359439"	0	0	0	0	2.71491785187989e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	7.79002734332056e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cfr(B)_2_KM359438"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	1.29833789055343e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cfr(C)_1_KX686749"	0	4.03581804659626e-08	0	0	0	0	0	0	0	1.19115770284761e-07	0	0	0	0	2.6892182356534e-08	2.95246182171618e-08	8.63425511201867e-08	0	0	0	0	2.68067925624447e-08	0	0	1.88309235400479e-07	6.59671858108277e-08	0	0	0	0	0	0	0	0	0	0	0	2.61867439559686e-08	0	0	1.64108883837496e-07	0	0	0	0	0	2.9823881628298e-08	0	0	0	0	0	5.36406096319653e-08	7.37281090185108e-08	0	3.53533382318919e-08	0	5.01012394580584e-06	0	0	0	2.96127025701338e-08	0	0	0	3.19520239082936e-08	0	0	0	0	0	0	0	0	0	0	0	2.79985933506701e-08	1.51575919679314e-07	0	4.12878301808423e-08	0	0	2.11774303992102e-07	2.86975024391442e-08	0	0	0	0	0	2.63768150117207e-08	0	0	0	0	3.38574184697204e-07
"cfr(C)_2_CANB01000378"	1.63563733160654e-07	0	3.32289644788019e-08	0	5.42983570375978e-08	0	0	2.96812618335481e-08	0	1.19115770284761e-07	3.53603763362421e-08	0	0	3.25621190801905e-08	0	0	6.61959558588098e-07	0	0	0	0	2.68067925624447e-08	0	0	5.64927706201437e-07	6.59671858108277e-08	7.37100175673085e-08	0	0	1.39979033940296e-07	0	0	3.29931214620651e-08	0	0	6.8244299715725e-08	0	0	0	0	3.28217767674992e-07	0	0	0	3.16881741698665e-08	0	1.19295526513192e-07	8.44041049092382e-08	0	3.1457363004757e-08	3.21939321263056e-08	3.12785103621951e-08	2.95023352975809e-07	3.93216581432057e-07	0	2.47473367623243e-07	0	1.88365125094251e-05	0	0	0	2.96127025701338e-08	3.93535610899693e-08	0	0	1.91712143449762e-07	9.7375341791507e-08	0	4.87921574608795e-08	0	0	0	3.19246598459418e-08	0	3.61543356279285e-06	0	0	2.79985933506701e-08	1.51575919679314e-07	0	4.12878301808423e-08	0	0	3.81193747185784e-07	1.14790009756577e-07	0	0	0	0	3.14320188924035e-08	2.63768150117207e-08	0	0	0	5.66015922876934e-08	1.16961991077216e-06
"cmlB1_1_AM296481"	1.6765282648967e-06	2.42149082795776e-07	3.6551860926682e-06	2.92099241301431e-07	1.62895071112794e-07	2.44419654859894e-07	3.08481732976895e-06	7.12350284005154e-06	1.43516011056239e-06	0	6.718471503886e-07	1.10150854835428e-06	1.25102820885768e-06	6.51242381603809e-07	6.45412376556815e-07	3.54295418605942e-07	4.11566160339556e-06	1.13113751681821e-06	5.24580195955184e-07	2.82567397198519e-08	1.37940598105366e-06	1.09907849506023e-06	2.37392112332523e-06	0	3.06002507525779e-06	4.61770300675794e-07	4.42260105403851e-07	1.26812008868978e-07	7.04895449554474e-08	3.49947584850741e-08	2.97990720665085e-06	1.18810443699384e-07	0	5.9248202411123e-06	1.36409904122935e-07	1.9347258969408e-05	1.41804602302861e-06	2.61867439559686e-08	1.85550713217976e-07	5.12484875496759e-06	4.29418246041448e-06	8.22709895918971e-07	6.48531814765824e-08	1.73550458841381e-07	1.90129045019199e-07	3.60054787376666e-07	3.37009862399768e-06	4.22020524546191e-07	5.42922044263763e-06	1.57286815023785e-07	3.21939321263056e-08	1.50136849738537e-06	5.90046705951619e-06	6.61586898259437e-05	7.7610523548722e-07	3.53533382318919e-08	0	3.88381701225259e-08	1.66379255017183e-05	5.28282012600334e-07	8.28677569540619e-08	1.6375824521284e-05	0	0	7.09474036034967e-08	5.11232382532698e-07	6.81627392540549e-07	0	8.05070598104513e-07	2.71692900349216e-06	2.0137286250469e-05	1.16078052275287e-07	2.1389522096781e-06	1.17956521226276e-06	0	1.26812633361977e-07	1.60734914318379e-07	1.26553641945029e-05	0	2.14241142710837e-06	4.12878301808423e-08	4.87383160853307e-07	6.94345737250952e-07	1.18593610235577e-06	2.86975024391442e-08	0	0	8.64495798475894e-07	1.23083577164464e-07	3.14320188924035e-08	1.10782623049227e-06	5.67942086999478e-07	1.3994655441087e-07	0	2.66027483752159e-06	1.87754775150268e-06
"fexB_1_JN201336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EstDL136_1_JN242251"	0	0	0	2.65544764819482e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA1_1_AY070235"	0	0	0	0	0	0	0	2.96812618335481e-06	0	0	0	0	0	6.51242381603809e-08	0	0	2.87808503733956e-08	0	0	0	0	1.60840755374668e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3648859943145e-07	0	0	0	4.62889564964815e-07	0	0	0	1.73550458841381e-07	0	0	2.9823881628298e-08	0	3.05012384417845e-08	0	0	0	0	9.33889380901136e-07	0	0	3.22991573795823e-08	0	0	3.72904950070824e-07	0	1.77676215420803e-07	0	0	0	0	0	0	0	3.35423333764464e-08	1.20582552398018e-07	0	0	0	0	0	0	2.51987340156031e-07	0	0	0	0	5.78621447709126e-08	1.27064582395261e-07	0	0	0	2.38481599579557e-07	0	0	2.63768150117207e-08	0	6.99732772054352e-08	0	1.13203184575387e-07	1.23117885344438e-07
"qnrA2_1_AY675584"	0	0	0	0	0	0	0	2.96812618335481e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15037153253534e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA3_1_DQ058661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA4_1_DQ058662"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA5_1_DQ058663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA6_1_DQ151889"	0	0	0	0	0	0	0	2.96812618335481e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA7_1_GQ463707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrA8_1_KY554783"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrB1_1_DQ351241"	0	5.77121980663266e-06	7.64266183012443e-07	0	0	0	3.46608688738084e-08	0	0	0	7.77928279397326e-07	0	9.62329391428988e-08	4.55869667122667e-07	0	1.18098472868647e-07	2.87808503733956e-08	0	0	0	2.53360282234346e-07	2.68067925624447e-08	2.96740140415654e-08	0	3.01294776640767e-06	3.29835929054139e-08	0	0	0	0	0	0	0	3.16835307011353e-07	0	3.41221498578625e-08	3.83255681899624e-08	0	0	1.32254161418518e-07	3.28217767674992e-07	3.91766617104272e-08	0	3.47100917682761e-08	0	0	8.94716448848941e-08	8.44041049092382e-08	3.05012384417845e-08	0	0	0	5.36406096319653e-07	9.95329471749895e-06	0	0	0	0	3.64866787318383e-08	2.05097722538953e-06	0	8.88381077104015e-08	0	0	0	0	0	0	0	0	7.5364095248761e-07	0	0	0	0	0	0	1.6799156010402e-07	0	0	1.23863490542527e-07	2.92429896511984e-07	5.78621447709126e-08	8.47097215968409e-08	0	0	0	1.01354679821312e-06	0	6.91504415632878e-07	2.63768150117207e-08	0	3.49866386027176e-08	0	5.66015922876934e-08	1.16961991077216e-06
"qnrB2_1_DQ351242"	0	1.21074541397888e-07	9.96868934364056e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70773088501198e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	3.48663962607775e-07	3.68640545092554e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79985933506701e-08	0	0	0	0	0	0	0	0	0	2.98101999474446e-08	0	3.14320188924035e-08	0	0	0	0	0	1.53897356680547e-07
"qnrB3_1_DQ303920"	0	2.82507263261738e-07	9.96868934364056e-08	0	0	0	0	2.96812618335481e-08	0	0	3.53603763362421e-08	0	0	0	0	0	0	0	0	0	5.63022849409658e-08	0	0	0	3.29541161950838e-07	3.29835929054139e-08	0	0	0	0	0	0	0	0	0	3.41221498578625e-08	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	2.68203048159827e-08	4.17792617771561e-07	0	0	0	0	0	1.24301650023608e-07	0	0	0	0	0	0	0	0	0	0	3.01456380995044e-08	0	0	0	0	0	0	2.79985933506701e-08	0	0	0	0	0	0	0	0	0	5.96203998948892e-08	0	0	0	0	0	0	0	3.07794713361095e-08
"qnrB4_1_DQ303921"	0	0	3.32289644788019e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76618470800958e-07	9.89507787162416e-08	3.68550087836542e-08	0	0	0	0	5.94052218496921e-08	0	0	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	8.44041049092382e-08	0	0	0	0	1.87742133711879e-07	7.37281090185108e-08	0	0	0	0	0	0	2.7622585651354e-08	0	0	0	0	0	0	0	0	1.00627000129339e-07	0	0	0	0	0	0	0	5.59971867013401e-08	0	0	0	1.94953264341323e-07	2.89310723854563e-08	8.47097215968409e-08	2.86975024391442e-08	4.63212647446955e-08	3.05176405237401e-08	0	0	2.38883343582267e-06	2.63768150117207e-08	0	0	0	0	0
"qnrB5_1_DQ303919"	0	0	0	0	0	0	0	5.93625236670962e-08	0	0	1.06081129008726e-07	0	0	0	0	0	2.87808503733956e-08	0	0	0	0	0	0	0	0	3.29835929054139e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73514806395826e-07	0	0	0	0	0	5.96477632565961e-08	0	0	0	0	0	3.48663962607775e-07	4.91520726790072e-08	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86926840917622e-08	0	0	0	0	0	2.79985933506701e-08	0	0	0	0	0	2.96484025588943e-07	0	4.63212647446955e-08	6.10352810474802e-08	0	0	0	5.27536300234413e-08	0	0	0	0	5.23251012713861e-07
"qnrB6_1_EF520349"	0	2.82507263261738e-07	3.32289644788019e-08	0	0	0	0	0	0	0	3.53603763362421e-08	0	0	6.51242381603809e-08	0	0	0	0	0	0	0	0	0	0	3.29541161950838e-07	3.29835929054139e-08	0	3.17030022172446e-08	0	0	0	0	0	6.33670614022706e-08	0	0	0	0	0	0	0	0	0	0	3.16881741698665e-08	0	0	0	0	0	0	0	8.0460914447948e-08	5.16096763129575e-07	0	0	0	0	0	1.86452475035412e-07	0	5.92254051402677e-08	0	0	0	0	0	0	0	0	3.01456380995044e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07794713361095e-08
"qnrB6_2_EF523819"	0	1.21074541397888e-07	0	0	0	0	0	0	0	0	1.06081129008726e-07	0	0	1.62810595400952e-07	0	0	0	3.14204865782836e-08	0	0	0	0	0	0	9.41546177002396e-08	0	0	0	0	0	0	0	0	0	0	3.41221498578625e-08	0	0	0	3.30635403546296e-08	0	0	0	0	0	0	2.9823881628298e-08	0	0	0	0	0	5.36406096319653e-08	5.40672799469079e-07	0	0	0	0	0	1.86452475035412e-07	0	0	0	0	0	0	0	0	0	0	3.01456380995044e-08	0	0	0	0	4.22708777873258e-08	0	0	0	0	0	6.49844214471075e-08	0	0	0	0	0	0	0	6.28640377848071e-08	0	0	0	0	0	1.23117885344438e-07
"qnrB7_1_EU043311"	0	4.03581804659626e-08	0	0	0	0	0	0	0	0	3.53603763362421e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16835307011353e-08	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	0	9.83041453580144e-08	0	0	0	0	0	3.1075412505902e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15456299352766e-07
"qnrB8_1_EU043312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87808503733956e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67982567584713e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	3.18180044087027e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65257859438799e-07	0	4.12878301808423e-08	0	2.89310723854563e-08	0	0	0	0	0	0	0	0	0	0	0	0	0
"qnrB9_1_EF526508"	0	2.42149082795776e-07	3.32289644788019e-08	0	0	0	0	0	0	0	7.07207526724842e-08	0	0	6.51242381603809e-08	0	2.95246182171618e-08	0	0	0	0	0	0	0	0	4.70773088501198e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47029612791653e-08	0	0	0	0	0	0	0	0	0	0	0	5.36406096319653e-08	2.94912436074043e-07	0	0	0	0	0	1.24301650023608e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25756603616847e-08	0	0	0	0	0	0	2.98101999474446e-08	0	0	0	0	0	0	0	0
